name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thermomonospora curvata	2020	S	194	77	271	0.00005
Actinomyces radicidentis	111015	S	152	140	292	0.00005
Actinomyces hongkongensis	178339	S	140	159	299	0.00005
Actinomyces sp. 2129	2321394	S	133	12	145	0.00003
Actinomyces sp. oral taxon 414	712122	S	108	63	171	0.00003
Actinomyces sp. Z16	2079536	S	82	13	95	0.00002
Actinomyces pacaensis	1852377	S	66	9	75	0.00001
Actinomyces sp. oral taxon 897	2081702	S	63	16	79	0.00001
Actinomyces radingae	131110	S	62	13	75	0.00001
Actinomyces oris	544580	S	61	35	96	0.00002
Actinomyces sp. Chiba101	1851395	S	44	40	84	0.00002
Actinomyces meyeri	52773	S	26	4	30	0.00001
Actinomyces gaoshouyii	1960083	S	26	23	49	0.00001
Actinomyces sp. VUL4_3	1912795	S	11	1	12	0.00000
Trueperella pyogenes	1661	S	217	228	445	0.00008
Actinotignum sp. 313	2171980	S	42	3	45	0.00001
Actinotignum schaalii	59505	S	11	0	11	0.00000
Arcanobacterium haemolyticum	28264	S	13	20	33	0.00001
Frankia sp. QA3	710111	S	284	126	410	0.00007
Frankia inefficax	298654	S	272	67	339	0.00006
Frankia sp. EAN1pec	298653	S	198	44	242	0.00004
Frankia symbiont of Datisca glomerata	656024	S	127	24	151	0.00003
Frankia alni	1859	S	84	41	125	0.00002
Frankia casuarinae	106370	S	62	14	76	0.00001
Jatrophihabitans sp. GAS493	1907575	S	153	33	186	0.00003
Frankineae bacterium MT45	1882833	S	109	24	133	0.00002
Bifidobacterium breve	1685	S	127	102	229	0.00004
Bifidobacterium pseudolongum	1694	S	103	15	118	0.00002
Bifidobacterium choerinum	35760	S	75	57	132	0.00002
Bifidobacterium bifidum	1681	S	57	15	72	0.00001
Bifidobacterium catenulatum	1686	S	50	51	101	0.00002
Bifidobacterium scardovii	158787	S	45	3	48	0.00001
Bifidobacterium adolescentis	1680	S	39	7	46	0.00001
Bifidobacterium angulatum	1683	S	39	10	49	0.00001
Bifidobacterium longum	216816	S	39	44	83	0.00002
Bifidobacterium animalis	28025	S	37	4	41	0.00001
Bifidobacterium asteroides	1684	S	33	-33	0	0.00000
Bifidobacterium dentium	1689	S	28	-28	0	0.00000
Bifidobacterium actinocoloniiforme	638619	S	23	0	23	0.00000
Bifidobacterium kashiwanohense	630129	S	19	13	32	0.00001
Bifidobacterium thermophilum	33905	S	16	4	20	0.00000
Bifidobacterium pseudocatenulatum	28026	S	11	8	19	0.00000
Parascardovia denticolens	78258	S	49	6	55	0.00001
Gardnerella vaginalis	2702	S	27	19	46	0.00001
Scardovia inopinata	78259	S	16	5	21	0.00000
Geodermatophilus obscurus	1861	S	222	119	341	0.00006
Modestobacter marinus	477641	S	187	89	276	0.00005
Blastococcus saxobsidens	138336	S	125	51	176	0.00003
Nakamurella panacisegetis	1090615	S	247	49	296	0.00005
Nakamurella multipartita	53461	S	203	62	265	0.00005
Thermobispora bispora	2006	S	380	117	497	0.00009
Catenulispora acidiphila	304895	S	343	96	439	0.00008
Jiangella sp. DSM 45060	1798224	S	173	75	248	0.00005
Jiangella alkaliphila	419479	S	131	83	214	0.00004
Kineococcus radiotolerans	131568	S	134	75	209	0.00004
Actinopolyspora erythraea	414996	S	108	15	123	0.00002
Stackebrandtia nassauensis	283811	S	98	10	108	0.00002
Acidothermus cellulolyticus	28049	S	87	7	94	0.00002
Candidatus Planktophila versatilis	1884905	S	34	19	53	0.00001
Candidatus Planktophila limnetica	573600	S	10	2	12	0.00000
Actinobacteria bacterium IMCC26256	1650658	S	47	0	47	0.00001
Gordonibacter pamelaeae	471189	S	65	82	147	0.00003
Gordonibacter massiliensis	1841863	S	54	5	59	0.00001
Gordonibacter urolithinfaciens	1335613	S	45	57	102	0.00002
Adlercreutzia equolifaciens	446660	S	160	32	192	0.00004
Eggerthella lenta	84112	S	69	39	108	0.00002
Eggerthella sp. YY7918	502558	S	61	19	80	0.00001
Slackia heliotrinireducens	84110	S	46	0	46	0.00001
Denitrobacterium detoxificans	79604	S	22	24	46	0.00001
Olsenella sp. GAM18	2109685	S	147	23	170	0.00003
Olsenella sp. Marseille-P2300	1805478	S	105	20	125	0.00002
Olsenella umbonata	604330	S	95	80	175	0.00003
Olsenella sp. oral taxon 807	712411	S	36	1	37	0.00001
Olsenella uli	133926	S	12	0	12	0.00000
Libanicoccus massiliensis	1871022	S	45	13	58	0.00001
Atopobium parvulum	1382	S	11	0	11	0.00000
Collinsella aerofaciens	74426	S	123	46	169	0.00003
Coriobacteriaceae bacterium 68-1-3	1531429	S	37	90	127	0.00002
Coriobacterium glomerans	33871	S	24	0	24	0.00000
Euzebya sp. DY32-46	1608957	S	523	33	556	0.00010
Conexibacter woesei	191495	S	521	86	607	0.00011
Rubrobacter xylanophilus	49319	S	132	6	138	0.00003
Rubrobacter indioceani	2051957	S	101	6	107	0.00002
Rubrobacter radiotolerans	42256	S	93	9	102	0.00002
Acidimicrobium ferrooxidans	53635	S	97	4	101	0.00002
Actinobacteria bacterium IMCC26077	1848755	S	13	1	14	0.00000
Actinobacteria bacterium IMCC26103	1848756	S	10	10	20	0.00000
Bacillus cereus	1396	S	125	398	523	0.00010
Bacillus thuringiensis	1428	S	48	174	222	0.00004
Bacillus subtilis	1423	S	67	745	812	0.00015
Bacillus licheniformis	1402	S	49	356	405	0.00007
Bacillus sonorensis	119858	S	16	2	18	0.00000
Bacillus sp. Y1	352858	S	75	17	92	0.00002
Bacillus cohnii	33932	S	61	19	80	0.00001
Bacillus thermoamylovorans	35841	S	58	6	64	0.00001
Bacillus coagulans	1398	S	56	16	72	0.00001
Bacillus filamentosus	1402861	S	53	9	62	0.00001
Bacillus safensis	561879	S	48	12	60	0.00001
Bacillus glycinifermentans	1664069	S	47	7	54	0.00001
Bacillus flexus	86664	S	46	13	59	0.00001
Bacillus sp. OxB-1	98228	S	41	9	50	0.00001
Bacillus simplex	1478	S	40	9	49	0.00001
Bacillus oceanisediminis	665099	S	36	6	42	0.00001
Bacillus gobiensis	1441095	S	33	4	37	0.00001
Bacillus sp. FJAT-22090	1581038	S	26	4	30	0.00001
Bacillus weihaiensis	1547283	S	25	6	31	0.00001
Bacillus butanolivorans	421767	S	25	5	30	0.00001
Bacillus lentus	1467	S	25	2	27	0.00000
Bacillus clausii	79880	S	23	2	25	0.00000
Bacillus infantis	324767	S	23	3	26	0.00000
Bacillus sp. FJAT-18017	1705566	S	20	3	23	0.00000
Bacillus pumilus	1408	S	20	8	28	0.00001
Bacillus krulwichiae	199441	S	17	6	23	0.00000
Bacillus sp. X1(2014)	1565991	S	17	4	21	0.00000
Bacillus megaterium	1404	S	16	12	28	0.00001
Bacillus halodurans	86665	S	14	1	15	0.00000
Bacillus smithii	1479	S	13	4	17	0.00000
Bacillus muralis	264697	S	13	2	15	0.00000
Bacillus sp. 1NLA3E	666686	S	13	2	15	0.00000
Bacillus horikoshii	79883	S	10	1	11	0.00000
Geobacillus sp. WCH70	471223	S	136	174	310	0.00006
Geobacillus subterraneus	129338	S	35	82	117	0.00002
Geobacillus genomosp. 3	1921421	S	17	12	29	0.00001
Lysinibacillus fusiformis	28031	S	95	50	145	0.00003
Lysinibacillus sphaericus	1421	S	15	19	34	0.00001
Lysinibacillus sp. Marseille-P5727	2086577	S	14	5	19	0.00000
Lysinibacillus sp. 2017	2169540	S	10	4	14	0.00000
Oceanobacillus iheyensis	182710	S	52	10	62	0.00001
Oceanobacillus kimchii	746691	S	25	4	29	0.00001
Parageobacillus genomosp. 1	1295642	S	38	5	43	0.00001
Parageobacillus thermoglucosidasius	1426	S	17	69	86	0.00002
Anoxybacillus flavithermus	33934	S	15	28	43	0.00001
Lentibacillus amyloliquefaciens	1472767	S	37	2	39	0.00001
Fictibacillus phosphorivorans	1221500	S	16	4	20	0.00000
Terribacillus aidingensis	586416	S	20	2	22	0.00000
Paenibacillus yonginensis	1462996	S	159	26	185	0.00003
Paenibacillus ihbetae	1870820	S	104	7	111	0.00002
Paenibacillus mucilaginosus	61624	S	99	7	106	0.00002
Paenibacillus durus	44251	S	92	15	107	0.00002
Paenibacillus sp. 32O-W	1695218	S	79	4	83	0.00002
Paenibacillus beijingensis	1126833	S	77	9	86	0.00002
Paenibacillus sp. RUD330	2023772	S	57	4	61	0.00001
Paenibacillus terrae	159743	S	56	6	62	0.00001
Paenibacillus odorifer	189426	S	51	5	56	0.00001
Paenibacillus sabinae	365617	S	48	4	52	0.00001
Paenibacillus sp. FSL R5-0912	1536771	S	47	12	59	0.00001
Paenibacillus polymyxa	1406	S	44	206	250	0.00005
Paenibacillus sp. CAA11	1532905	S	44	4	48	0.00001
Paenibacillus sp. FSL R7-0273	1536772	S	43	4	47	0.00001
Paenibacillus sp. FSL H7-0357	1536774	S	37	5	42	0.00001
Paenibacillus stellifer	169760	S	36	3	39	0.00001
Paenibacillus sp. FSL R7-0331	1536773	S	34	3	37	0.00001
Paenibacillus borealis	160799	S	28	4	32	0.00001
Paenibacillus donghaensis	414771	S	28	1	29	0.00001
Paenibacillus glucanolyticus	59843	S	27	3	30	0.00001
Paenibacillus naphthalenovorans	162209	S	27	2	29	0.00001
Paenibacillus graminis	189425	S	27	3	30	0.00001
Paenibacillus sp. IHBB 10380	1566358	S	27	3	30	0.00001
Paenibacillus xylanexedens	528191	S	22	1	23	0.00000
Paenibacillus bovis	1616788	S	21	2	23	0.00000
Paenibacillus sp. FSL P4-0081	1536769	S	21	6	27	0.00000
Paenibacillus physcomitrellae	1619311	S	19	2	21	0.00000
Paenibacillus sp. JDR-2	324057	S	19	1	20	0.00000
Paenibacillus crassostreae	1763538	S	18	2	20	0.00000
Paenibacillus sp. FSL R5-0345	1536770	S	17	3	20	0.00000
Paenibacillus riograndensis	483937	S	17	1	18	0.00000
Paenibacillus kribbensis	172713	S	13	1	14	0.00000
Paenibacillus lautus	1401	S	12	3	15	0.00000
Thermobacillus composti	377615	S	188	10	198	0.00004
Brevibacillus brevis	1393	S	101	30	131	0.00002
Brevibacillus laterosporus	1465	S	35	3	38	0.00001
Aneurinibacillus soli	1500254	S	15	3	18	0.00000
Aneurinibacillus sp. XH2	1450761	S	12	2	14	0.00000
Paenibacillaceae bacterium GAS479	1882832	S	18	1	19	0.00000
Staphylococcus warneri	1292	S	111	28	139	0.00003
Staphylococcus hominis	1290	S	93	12	105	0.00002
Staphylococcus aureus	1280	S	81	3611	3692	0.00067
Staphylococcus epidermidis	1282	S	65	22	87	0.00002
Staphylococcus nepalensis	214473	S	56	7	63	0.00001
Staphylococcus sciuri	1296	S	30	3	33	0.00001
Staphylococcus xylosus	1288	S	26	2	28	0.00001
Staphylococcus pasteuri	45972	S	26	4	30	0.00001
Staphylococcus haemolyticus	1283	S	25	8	33	0.00001
Staphylococcus simiae	308354	S	23	4	27	0.00000
Staphylococcus cohnii	29382	S	17	3	20	0.00000
Staphylococcus felis	46127	S	16	2	18	0.00000
Staphylococcus pseudintermedius	283734	S	12	17	29	0.00001
Staphylococcus agnetis	985762	S	10	1	11	0.00000
Staphylococcus simulans	1286	S	10	1	11	0.00000
Staphylococcus schleiferi	1295	S	10	1	11	0.00000
Planococcus faecalis	1598147	S	100	67	167	0.00003
Planococcus halocryophilus	1215089	S	77	26	103	0.00002
Planococcus maritimus	192421	S	52	9	61	0.00001
Planococcus sp. MB-3u-03	2058136	S	29	5	34	0.00001
Planococcus plakortidis	1038856	S	14	3	17	0.00000
Planococcus versutus	1302659	S	10	2	12	0.00000
Sporosarcina ureae	1571	S	96	19	115	0.00002
Sporosarcina sp. PTS2304	2283194	S	14	3	17	0.00000
Sporosarcina sp. P33	1930764	S	10	24	34	0.00001
Jeotgalibacillus malaysiensis	1508404	S	42	9	51	0.00001
Solibacillus silvestris	76853	S	14	6	20	0.00000
Tumebacillus avium	1903704	S	137	42	179	0.00003
Tumebacillus algifaecis	1214604	S	43	12	55	0.00001
Alicyclobacillus acidocaldarius	405212	S	184	5	189	0.00003
Kyrpidia tusciae	33943	S	24	11	35	0.00001
Kyrpidia spormannii	2055160	S	19	9	28	0.00001
Gemella morbillorum	29391	S	67	9	76	0.00001
Exiguobacterium sp. AT1b	360911	S	18	24	42	0.00001
Laceyella sp. FBKL4.010	2071623	S	42	3	45	0.00001
Novibacillus thermophilus	1471761	S	33	3	36	0.00001
Listeria monocytogenes	1639	S	37	19	56	0.00001
Listeria ivanovii	1638	S	10	0	10	0.00000
[Bacillus] selenitireducens	85683	S	25	6	31	0.00001
Lactobacillus salivarius	1624	S	99	48	147	0.00003
Lactobacillus fermentum	1613	S	74	37	111	0.00002
Lactobacillus delbrueckii	1584	S	62	3	65	0.00001
Lactobacillus sp. CBA3606	2099789	S	59	32	91	0.00002
Lactobacillus casei	1582	S	25	16	41	0.00001
Lactobacillus mucosae	97478	S	33	15	48	0.00001
Lactobacillus reuteri	1598	S	30	6	36	0.00001
Lactobacillus sakei	1599	S	26	12	38	0.00001
Lactobacillus allii	1847728	S	25	3	28	0.00001
Lactobacillus gasseri	1596	S	24	6	30	0.00001
Lactobacillus backii	375175	S	24	6	30	0.00001
Lactobacillus alimentarius	1602	S	20	7	27	0.00000
Lactobacillus rhamnosus	47715	S	17	3	20	0.00000
Lactobacillus kullabergensis	1218493	S	15	2	17	0.00000
Lactobacillus ginsenosidimutans	1007676	S	14	0	14	0.00000
Lactobacillus zymae	267363	S	13	4	17	0.00000
Lactobacillus brevis	1580	S	12	3	15	0.00000
Lactobacillus paracollinoides	240427	S	12	3	15	0.00000
Lactobacillus ruminis	1623	S	11	2	13	0.00000
Lactobacillus curvatus	28038	S	11	4	15	0.00000
Lactobacillus jensenii	109790	S	11	1	12	0.00000
Lactobacillus crispatus	47770	S	10	3	13	0.00000
Pediococcus acidilactici	1254	S	12	7	19	0.00000
Streptococcus dysgalactiae	1334	S	64	2	66	0.00001
Streptococcus equi	1336	S	22	13	35	0.00001
Streptococcus pneumoniae	1313	S	62	2538	2600	0.00047
Streptococcus sanguinis	1305	S	23	3	26	0.00000
Streptococcus mutans	1309	S	22	3	25	0.00000
Streptococcus suis	1307	S	19	14	33	0.00001
Streptococcus sp. I-P16	1156433	S	18	5	23	0.00000
Streptococcus respiraculi	2021971	S	15	1	16	0.00000
Streptococcus gordonii	1302	S	12	3	15	0.00000
Streptococcus pyogenes	1314	S	12	30	42	0.00001
Streptococcus ferus	1345	S	12	1	13	0.00000
Streptococcus salivarius	1304	S	11	4	15	0.00000
Streptococcus merionis	400065	S	11	0	11	0.00000
Streptococcus iniae	1346	S	10	3	13	0.00000
Lactococcus raffinolactis	1366	S	68	8	76	0.00001
Lactococcus garvieae	1363	S	32	4	36	0.00001
Lactococcus lactis	1358	S	15	5	20	0.00000
Lactococcus piscium	1364	S	15	0	15	0.00000
Enterococcus wangshanyuanii	2005703	S	27	2	29	0.00001
Enterococcus faecalis	1351	S	25	38	63	0.00001
Enterococcus gilvus	160453	S	13	4	17	0.00000
Enterococcus faecium	1352	S	11	24	35	0.00001
Enterococcus mundtii	53346	S	10	4	14	0.00000
Tetragenococcus halophilus	51669	S	59	9	68	0.00001
Melissococcus plutonius	33970	S	24	3	27	0.00000
Vagococcus teuberi	519472	S	12	1	13	0.00000
Aerococcaceae bacterium ZY16052	2036206	S	120	80	200	0.00004
Aerococcus urinae	1376	S	14	4	18	0.00000
Aerococcus urinaehominis	128944	S	10	2	12	0.00000
Weissella ceti	759620	S	22	16	38	0.00001
Carnobacterium inhibens	147709	S	22	7	29	0.00001
Carnobacterium sp. 17-4	208596	S	14	3	17	0.00000
Carnobacterium divergens	2748	S	10	10	20	0.00000
Clostridium botulinum	1491	S	122	75	197	0.00004
Clostridium saccharoperbutylacetonicum	36745	S	62	7	69	0.00001
Clostridium beijerinckii	1520	S	43	77	120	0.00002
Clostridium scatologenes	1548	S	37	69	106	0.00002
Clostridium chauvoei	46867	S	32	7	39	0.00001
Clostridium cellulovorans	1493	S	31	4	35	0.00001
Clostridium aceticum	84022	S	31	2	33	0.00001
Clostridium perfringens	1502	S	29	3	32	0.00001
Clostridium pasteurianum	1501	S	26	3	29	0.00001
Clostridium isatidis	182773	S	26	13	39	0.00001
Clostridium sp. BNL1100	755731	S	21	1	22	0.00000
Clostridium tetani	1513	S	18	2	20	0.00000
Clostridium sp. SY8519	1042156	S	15	4	19	0.00000
Clostridium acetobutylicum	1488	S	14	0	14	0.00000
Clostridium kluyveri	1534	S	13	0	13	0.00000
Clostridium tyrobutyricum	1519	S	12	1	13	0.00000
Clostridiaceae bacterium 14S0207	2082193	S	87	57	144	0.00003
Geosporobacter ferrireducens	1424294	S	52	2	54	0.00001
Candidatus Arthromitus sp. SFB-mouse	49118	S	12	-12	0	0.00000
Mordavella sp. Marseille-P3756	2086584	S	19	14	33	0.00001
Faecalibacterium prausnitzii	853	S	194	125	319	0.00006
Ethanoligenens harbinense	253239	S	119	3	122	0.00002
Flavonifractor plautii	292800	S	92	6	98	0.00002
[Clostridium] cellulosi	29343	S	39	4	43	0.00001
Ruminococcus champanellensis	1161942	S	13	0	13	0.00000
Blautia hansenii	1322	S	119	112	231	0.00004
Lachnoclostridium phocaeense	1871021	S	43	22	65	0.00001
Lachnoclostridium sp. YL32	1834196	S	16	2	18	0.00000
[Clostridium] sphenoides	29370	S	12	0	12	0.00000
Lachnoclostridium phytofermentans	66219	S	10	0	10	0.00000
Butyrivibrio proteoclasticus	43305	S	45	0	45	0.00001
Butyrivibrio hungatei	185008	S	18	0	18	0.00000
Lachnospiraceae bacterium oral taxon 500	712991	S	29	8	37	0.00001
Lachnospiraceae bacterium GAM79	2109691	S	27	25	52	0.00001
[Eubacterium] rectale	39491	S	10	1	11	0.00000
Cellulosilyticum lentocellum	29360	S	15	0	15	0.00000
Thermaerobacter marianensis	73919	S	323	10	333	0.00006
Carboxydocella thermautotrophica	178899	S	20	0	20	0.00000
Desulfitobacterium dichloroeliminans	233055	S	20	30	50	0.00001
Desulfitobacterium dehalogenans	36854	S	16	4	20	0.00000
Desulfitobacterium hafniense	49338	S	13	2	15	0.00000
Desulfotomaculum ruminis	1564	S	28	1	29	0.00001
Desulfotomaculum ferrireducens	1833852	S	16	7	23	0.00000
Desulfosporosinus meridiei	79209	S	16	1	17	0.00000
Candidatus Desulforudis audaxviator	471827	S	34	0	34	0.00001
Desulfallas gibsoniae	102134	S	33	2	35	0.00001
Dehalobacterium formicoaceticum	51515	S	30	6	36	0.00001
Thermincola potens	863643	S	18	2	20	0.00000
Desulfofarcimen acetoxidans	58138	S	11	0	11	0.00000
Eubacterium limosum	1736	S	117	1	118	0.00002
[Eubacterium] hallii	39488	S	39	12	51	0.00001
[Eubacterium] cellulosolvens	29322	S	15	0	15	0.00000
Acetobacterium woodii	33952	S	87	3	90	0.00002
Clostridiales bacterium CCNA10	2109688	S	75	56	131	0.00002
Intestinimonas butyriciproducens	1297617	S	43	19	62	0.00001
Symbiobacterium thermophilum	2734	S	122	3	125	0.00002
Peptoclostridium acidaminophilum	1731	S	29	0	29	0.00001
Clostridioides difficile	1496	S	25	991	1016	0.00019
Paeniclostridium sordellii	1505	S	12	1	13	0.00000
Hungateiclostridium saccincola	1677857	S	18	9	27	0.00000
Hungateiclostridium thermocellum	1515	S	14	4	18	0.00000
Thermoclostridium stercorarium	1510	S	10	1	11	0.00000
Pseudoclostridium thermosuccinogenes	84032	S	10	1	11	0.00000
Oscillibacter sp. PEA192	2109687	S	45	24	69	0.00001
Oscillibacter valericigenes	351091	S	17	0	17	0.00000
Heliobacterium modesticaldum	35701	S	56	18	74	0.00001
Syntrophothermus lipocalidus	86170	S	19	0	19	0.00000
Syntrophomonas wolfei	863	S	15	0	15	0.00000
Christensenella massiliensis	1805714	S	18	11	29	0.00001
Moorella thermoacetica	1525	S	109	2	111	0.00002
Ammonifex degensii	42838	S	12	0	12	0.00000
Carboxydothermus hydrogenoformans	129958	S	78	3	81	0.00001
Thermacetogenium phaeum	85874	S	40	32	72	0.00001
Caldicellulosiruptor owensensis	55205	S	13	4	17	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	11	6	17	0.00000
Mahella australiensis	252966	S	11	7	18	0.00000
Halanaerobium hydrogeniformans	656519	S	75	4	79	0.00001
Halothermothrix orenii	31909	S	10	0	10	0.00000
Halobacteroides halobius	42422	S	53	1	54	0.00001
Acetohalobium arabaticum	28187	S	22	0	22	0.00000
Natranaerobius thermophilus	375929	S	14	0	14	0.00000
Selenomonas sputigena	69823	S	305	16	321	0.00006
Selenomonas ruminantium	971	S	92	7	99	0.00002
Selenomonas sp. oral taxon 126	712528	S	54	24	78	0.00001
Selenomonas sp. oral taxon 920	1884263	S	38	21	59	0.00001
Megamonas hypermegale	158847	S	13	0	13	0.00000
Pelosinus sp. UFO1	484770	S	26	1	27	0.00000
Pelosinus fermentans	365349	S	19	0	19	0.00000
Acidaminococcus fermentans	905	S	23	126	149	0.00003
Megasphaera elsdenii	907	S	51	16	67	0.00001
Megasphaera stantonii	2144175	S	27	17	44	0.00001
Megasphaera hexanoica	1675036	S	15	7	22	0.00000
Veillonella parvula	29466	S	14	1	15	0.00000
Veillonella rodentium	248315	S	11	0	11	0.00000
Negativicoccus massiliensis	1702287	S	19	1	20	0.00000
Limnochorda pilosa	1555112	S	147	3	150	0.00003
Erysipelothrix rhusiopathiae	1648	S	37	37	74	0.00001
Erysipelothrix larvae	1514105	S	31	1	32	0.00001
Faecalibaculum rodentium	1702221	S	56	6	62	0.00001
Anaerococcus prevotii	33034	S	36	12	48	0.00001
Parvimonas micra	33033	S	31	44	75	0.00001
Finegoldia magna	1260	S	17	34	51	0.00001
Peptoniphilus sp. ING2-D1G	1912856	S	12	0	12	0.00000
[Clostridium] ultunense	45497	S	14	0	14	0.00000
Ezakiella massiliensis	1852374	S	10	3	13	0.00000
Ndongobacter massiliensis	1871025	S	11	4	15	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	174	38	212	0.00004
Synechococcus sp. RCC307	316278	S	124	10	134	0.00002
Synechococcus sp. NIES-970	1827144	S	117	23	140	0.00003
Synechococcus lividus	33070	S	111	18	129	0.00002
Synechococcus sp. SynAce01	1916956	S	73	9	82	0.00001
Synechococcus sp. PCC 7336	195250	S	58	1	59	0.00001
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	58	12	70	0.00001
Synechococcus sp. WH 7803	32051	S	51	7	58	0.00001
Synechococcus sp. CC9902	316279	S	49	5	54	0.00001
Synechococcus sp. WH 8109	166314	S	47	9	56	0.00001
Synechococcus sp. PCC 7003	374981	S	43	9	52	0.00001
Synechococcus sp. KORDI-100	1280380	S	41	2	43	0.00001
Synechococcus sp. PCC 6312	195253	S	35	2	37	0.00001
Synechococcus sp. PCC 73109	374982	S	35	111	146	0.00003
Synechococcus sp. KORDI-49	585423	S	28	3	31	0.00001
Synechococcus sp. PCC 7502	1173263	S	28	0	28	0.00001
Synechococcus sp. CC9605	110662	S	26	4	30	0.00001
Synechococcus sp. PCC 7117	195498	S	25	65	90	0.00002
Synechococcus sp. KORDI-52	585425	S	21	4	25	0.00000
Synechococcus sp. CC9311	64471	S	19	2	21	0.00000
Synechococcus sp. PCC 8807	195248	S	18	80	98	0.00002
Synechococcus sp. PCC 7002	32049	S	12	41	53	0.00001
Cyanobium sp. NIES-981	1851505	S	319	72	391	0.00007
Cyanobium gracile	59930	S	159	25	184	0.00003
Thermosynechococcus elongatus	146786	S	23	6	29	0.00001
Thermosynechococcus sp. NK55a	1394889	S	14	4	18	0.00000
Dactylococcopsis salina	292566	S	38	15	53	0.00001
Leptolyngbya boryana	1184	S	79	-79	0	0.00000
Leptolyngbya sp. O-77	1080068	S	55	3	58	0.00001
Leptolyngbya sp. PCC 7376	111781	S	35	3	38	0.00001
Leptolyngbya sp. NIES-3755	1752064	S	12	0	12	0.00000
Chamaesiphon minutus	1173032	S	165	12	177	0.00003
Prochlorococcus marinus	1219	S	91	19	110	0.00002
Prochlorococcus sp. MIT 0604	1501268	S	10	3	13	0.00000
Halomicronema hongdechloris	1209493	S	103	4	107	0.00002
Synechocystis sp. PCC 6714	1147	S	20	21	41	0.00001
Pseudanabaena sp. PCC 7367	82654	S	29	0	29	0.00001
Acaryochloris marina	155978	S	28	1	29	0.00001
Chondrocystis sp. NIES-4102	2005460	S	599	161	760	0.00014
Geminocystis sp. NIES-3709	1617448	S	80	27	107	0.00002
Geminocystis herdmanii	669359	S	33	15	48	0.00001
Geminocystis sp. NIES-3708	1615909	S	30	12	42	0.00001
Gloeocapsa sp. PCC 7428	1173026	S	40	5	45	0.00001
Cyanobacterium aponinum	379064	S	64	23	87	0.00002
Microcystis aeruginosa	1126	S	33	31	64	0.00001
Halothece sp. PCC 7418	65093	S	23	10	33	0.00001
Candidatus Atelocyanobacterium thalassa	713887	S	23	7	30	0.00001
Planktothrix agardhii	1160	S	106	21	127	0.00002
Trichodesmium erythraeum	1206	S	31	1	32	0.00001
Microcoleus sp. PCC 7113	1173027	S	27	4	31	0.00001
Cyanothece sp. ATCC 51142	43989	S	78	12	90	0.00002
Cyanothece sp. PCC 7424	65393	S	56	24	80	0.00001
Cyanothece sp. PCC 7822	497965	S	32	14	46	0.00001
Cyanothece sp. PCC 7425	395961	S	27	1	28	0.00001
Moorea producens	1155739	S	83	1	84	0.00002
Oscillatoria acuminata	118323	S	41	9	50	0.00001
Oscillatoria nigro-viridis	482564	S	23	3	26	0.00000
Oscillatoriales cyanobacterium JSC-12	864702	S	63	9	72	0.00001
Geitlerinema sp. PCC 7407	1173025	S	52	10	62	0.00001
Crinalium epipsammum	241425	S	32	7	39	0.00001
Nostoc linckia	92942	S	29	15	44	0.00001
Nostoc sp. PCC 7107	317936	S	23	16	39	0.00001
Nostoc sp. CENA543	1869241	S	22	5	27	0.00000
Nostoc sp. NIES-3756	1751286	S	19	39	58	0.00001
Nostoc piscinale	224012	S	18	24	42	0.00001
Nostoc sp. PCC 7524	28072	S	15	5	20	0.00000
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	14	2	16	0.00000
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	11	2	13	0.00000
Nostoc sp. NIES-2111	1973475	S	11	22	33	0.00001
Anabaena cylindrica	1165	S	24	11	35	0.00001
Anabaena sp. 90	46234	S	18	16	34	0.00001
Trichormus azollae	1164	S	26	7	33	0.00001
Cylindrospermum stagnale	142864	S	27	14	41	0.00001
Calothrix parasitica	1973486	S	48	3	51	0.00001
Calothrix sp. NIES-3974	2005462	S	46	1	47	0.00001
Calothrix sp. NIES-2098	1954171	S	40	17	57	0.00001
Calothrix brevissima	938406	S	28	30	58	0.00001
Calothrix sp. 336/3	1337936	S	27	6	33	0.00001
Calothrix sp. NIES-4101	2005461	S	27	6	33	0.00001
Calothrix parietina	32054	S	20	3	23	0.00000
Calothrix sp. NIES-2100	1954172	S	14	7	21	0.00000
Calothrix sp. PCC 7507	99598	S	11	2	13	0.00000
Rivularia sp. PCC 7116	373994	S	33	2	35	0.00001
Microchaete diplosiphon	1197	S	13	37	50	0.00001
Sphaerospermopsis kisseleviana	289435	S	59	14	73	0.00001
Nodularia spumigena	70799	S	37	1	38	0.00001
Raphidiopsis curvata	312883	S	27	4	31	0.00001
Dolichospermum compactum	136073	S	15	32	47	0.00001
Anabaenopsis circularis	109266	S	14	12	26	0.00000
Scytonema sp. HK-05	1137095	S	35	18	53	0.00001
Scytonema sp. NIES-4073	2005464	S	21	14	35	0.00001
Fischerella sp. NIES-4106	2005456	S	26	3	29	0.00001
Fischerella sp. NIES-3754	1752063	S	17	19	36	0.00001
Nostocales cyanobacterium HT-58-2	1940762	S	15	2	17	0.00000
Stanieria cyanosphaera	102116	S	527	204	731	0.00013
