name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Gloeocapsa sp. PCC 7428	1173026	S	94	19	113	0.00003
Geminocystis sp. NIES-3709	1617448	S	19	5	24	0.00001
Geminocystis sp. NIES-3708	1615909	S	11	4	15	0.00000
Chondrocystis sp. NIES-4102	2005460	S	36	13	49	0.00001
Microcystis aeruginosa	1126	S	48	15	63	0.00002
Cyanobacterium aponinum	379064	S	20	8	28	0.00001
Nostoc flagelliforme	1306274	S	50	55	105	0.00003
Nostoc sp. NIES-4103	2005458	S	20	20	40	0.00001
Nostoc sp. PCC 7107	317936	S	17	23	40	0.00001
Nostoc carneum	374162	S	12	64	76	0.00002
Nostoc sp. PCC 7524	28072	S	10	7	17	0.00000
Cylindrospermum stagnale	142864	S	28	40	68	0.00002
Trichormus azollae	1164	S	11	7	18	0.00001
Calothrix sp. NIES-3974	2005462	S	31	1	32	0.00001
Calothrix parietina	32054	S	27	6	33	0.00001
Calothrix parasitica	1973486	S	19	1	20	0.00001
Calothrix sp. NIES-2098	1954171	S	17	9	26	0.00001
Rivularia sp. PCC 7116	373994	S	28	2	30	0.00001
Raphidiopsis curvata	312883	S	100	22	122	0.00003
Nodularia spumigena	70799	S	36	-36	0	0.00000
Sphaerospermopsis kisseleviana	289435	S	10	3	13	0.00000
Scytonema sp. HK-05	1137095	S	60	42	102	0.00003
Fischerella sp. NIES-3754	1752063	S	27	43	70	0.00002
Gloeobacter violaceus	33072	S	175	8	183	0.00005
Gloeobacter kilaueensis	1416614	S	111	3	114	0.00003
Pleurocapsa minor	54308	S	58	56	114	0.00003
Stanieria sp. NIES-3757	1807358	S	18	3	21	0.00001
Stanieria cyanosphaera	102116	S	17	6	23	0.00001
Chroococcidiopsis thermalis	54299	S	44	6	50	0.00001
Gloeomargarita lithophora	1188228	S	22	0	22	0.00001
Deinococcus irradiatisoli	2202254	S	336	31	367	0.00010
Deinococcus proteolyticus	55148	S	233	32	265	0.00007
Deinococcus deserti	310783	S	182	14	196	0.00005
Deinococcus sp. NW-56	2080419	S	153	26	179	0.00005
Deinococcus actinosclerus	1768108	S	133	118	251	0.00007
Deinococcus maricopensis	309887	S	114	12	126	0.00004
Deinococcus wulumuqiensis	980427	S	113	53	166	0.00005
Deinococcus gobiensis	502394	S	97	17	114	0.00003
Deinococcus geothermalis	68909	S	89	16	105	0.00003
Deinococcus radiodurans	1299	S	77	34	111	0.00003
Deinococcus peraridilitoris	432329	S	66	2	68	0.00002
Deinococcus swuensis	1182571	S	66	4	70	0.00002
Deinococcus puniceus	1182568	S	35	2	37	0.00001
Deinococcus ficus	317577	S	34	4	38	0.00001
Deinococcus soli Cha et al. 2016	1309411	S	24	35	59	0.00002
Truepera radiovictrix	332249	S	152	3	155	0.00004
Thermus oshimai	56957	S	73	19	92	0.00003
Thermus thermophilus	274	S	55	50	105	0.00003
Thermus sp. CCB_US3_UF1	1111069	S	52	9	61	0.00002
Thermus scotoductus	37636	S	47	13	60	0.00002
Thermus aquaticus	271	S	32	5	37	0.00001
Thermus brockianus	56956	S	11	1	12	0.00000
Meiothermus ruber	277	S	241	24	265	0.00007
Meiothermus silvanus	52022	S	24	2	26	0.00001
Oceanithermus profundus	187137	S	180	25	205	0.00006
Marinithermus hydrothermalis	186192	S	83	28	111	0.00003
Candidatus Promineofilum breve	1806508	S	425	6	431	0.00012
Sphaerobacter thermophilus	2057	S	311	3	314	0.00009
Thermomicrobium roseum	500	S	81	0	81	0.00002
Roseiflexus castenholzii	120962	S	85	11	96	0.00003
Roseiflexus sp. RS-1	357808	S	79	9	88	0.00002
Chloroflexus aurantiacus	1108	S	49	-49	0	0.00000
Chloroflexus aggregans	152260	S	30	36	66	0.00002
Caldilinea aerophila	133453	S	249	18	267	0.00007
Dehalogenimonas formicexedens	1839801	S	139	7	146	0.00004
Dehalogenimonas lykanthroporepellens	552810	S	24	70	94	0.00003
Anaerolinea thermophila	167964	S	87	0	87	0.00002
Brevefilum fermentans	1986204	S	16	0	16	0.00000
Mycoplasma fermentans	2115	S	29	-29	0	0.00000
Mycoplasma mycoides	2102	S	20	80	100	0.00003
Mycoplasma wenyonii	65123	S	20	45	65	0.00002
Mesoplasma lactucae	138853	S	10	4	14	0.00000
Entomoplasma freundtii	74700	S	19	9	28	0.00001
Candidatus Phytoplasma australiense	59748	S	43	14	57	0.00002
Acholeplasma palmae	38986	S	25	4	29	0.00001
Candidatus Izimaplasma sp. HR1	1541959	S	22	2	24	0.00001
Fimbriimonas ginsengisoli	1005039	S	143	0	143	0.00004
Chthonomonas calidirosea	454171	S	49	0	49	0.00001
Thermobaculum terrenum	166501	S	42	18	60	0.00002
Maribacter cobaltidurans	1178778	S	5592	2324	7916	0.00221
Maribacter sp. T28	1836467	S	251	64	315	0.00009
Maribacter sp. HTCC2170	313603	S	237	29	266	0.00007
Maribacter sp. MAR_2009_60	1250153	S	102	208	310	0.00009
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	58	115	173	0.00005
Tamlana sp. UJ94	2069432	S	6073	1329	7402	0.00206
Polaribacter reichenbachii	996801	S	417	89	506	0.00014
Polaribacter sp. KT25b	1855336	S	319	73	392	0.00011
Polaribacter sp. MED152	313598	S	310	63	373	0.00010
Polaribacter sp. SA4-12	1312072	S	285	69	354	0.00010
Polaribacter sp. SA4-10	754397	S	269	45	314	0.00009
Polaribacter vadi	1774273	S	243	46	289	0.00008
Polaribacter sp. ALD11	2058137	S	214	84	298	0.00008
Polaribacter sp. Hel1_33_78	1336804	S	213	52	265	0.00007
Polaribacter sp. KT 15	1896175	S	157	389	546	0.00015
Polaribacter sp. BM10	1529069	S	133	318	451	0.00013
Winogradskyella sp. J14-2	1936080	S	1006	158	1164	0.00032
Winogradskyella sp. RHA_55	1249933	S	720	345	1065	0.00030
Winogradskyella sp. PG-2	754409	S	478	82	560	0.00016
Winogradskyella sp. PC-19	754417	S	351	191	542	0.00015
Tenacibaculum dicentrarchi	669041	S	515	416	931	0.00026
Tenacibaculum jejuense	584609	S	486	86	572	0.00016
Tenacibaculum sp. SZ-18	754423	S	471	116	587	0.00016
Tenacibaculum todarodis	1850252	S	458	204	662	0.00018
Tenacibaculum maritimum	107401	S	319	88	407	0.00011
Flavobacterium columnare	996	S	207	99	306	0.00009
Flavobacterium indicum	312277	S	188	39	227	0.00006
Flavobacterium psychrophilum	96345	S	156	89	245	0.00007
Flavobacterium commune	1306519	S	151	33	184	0.00005
Flavobacterium arcticum	1784713	S	149	21	170	0.00005
Flavobacterium faecale	1355330	S	146	20	166	0.00005
Flavobacterium sp. MEBiC07310	2201181	S	122	18	140	0.00004
Flavobacterium branchiophilum	55197	S	113	18	131	0.00004
Flavobacterium sp. HYN0056	2183896	S	106	26	132	0.00004
Flavobacterium johnsoniae	986	S	101	92	193	0.00005
Flavobacterium sp. AJ004	1981981	S	99	19	118	0.00003
Flavobacterium crassostreae	1763534	S	97	29	126	0.00004
Flavobacterium gilvum	1492737	S	89	14	103	0.00003
Flavobacterium sp. HYN0049	2172098	S	82	9	91	0.00003
Flavobacterium sp. HYN0086	2249356	S	74	20	94	0.00003
Flavobacterium sp. HYN0048	2162713	S	66	7	73	0.00002
Flavobacterium sp. CJ74	2294119	S	58	5	63	0.00002
Flavobacterium sp. HYN0059	2175091	S	48	5	53	0.00001
Flavobacterium anhuiense	459526	S	26	118	144	0.00004
Siansivirga zeaxanthinifaciens	762954	S	2009	586	2595	0.00072
Muricauda ruestringensis	111501	S	1318	90	1408	0.00039
Muricauda lutaonensis	516051	S	536	29	565	0.00016
Lacinutrix sp. 5H-3-7-4	983544	S	646	395	1041	0.00029
Lacinutrix venerupis	1486034	S	482	188	670	0.00019
Lacinutrix sp. Bg11-31	2057808	S	444	95	539	0.00015
Formosa agariphila	320324	S	806	177	983	0.00027
Formosa sp. Hel1_31_208	1798225	S	482	81	563	0.00016
Formosa sp. Hel1_33_131	1336794	S	169	27	196	0.00005
Formosa sp. Hel3_A1_48	1336795	S	141	71	212	0.00006
Flavobacteriaceae bacterium	1871037	S	363	56	419	0.00012
Flavobacteriaceae bacterium MAR_2010_188	1250295	S	300	14	314	0.00009
Flavobacteriaceae bacterium UJ101	1150389	S	290	31	321	0.00009
Flavobacteriaceae bacterium 3519-10	531844	S	42	3	45	0.00001
Olleya aquimaris	639310	S	529	377	906	0.00025
Olleya sp. Bg11-27	2058135	S	326	89	415	0.00012
Cellulophaga lytica	979	S	412	162	574	0.00016
Cellulophaga baltica	76594	S	235	32	267	0.00007
Cellulophaga algicola	59600	S	200	59	259	0.00007
Nonlabens spongiae	331648	S	301	130	431	0.00012
Nonlabens marinus	930802	S	119	21	140	0.00004
Nonlabens sp. MB-3u-79	2058134	S	117	28	145	0.00004
Nonlabens dokdonensis	328515	S	111	19	130	0.00004
Nonlabens sp. Hel1_33_55	1336802	S	56	7	63	0.00002
Nonlabens sediminis	319236	S	49	54	103	0.00003
Nonlabens sp. MIC269	1476901	S	40	44	84	0.00002
Seonamhaeicola sp. S2-3	1936081	S	849	226	1075	0.00030
Mariniflexile sp. TRM1-10	2027857	S	694	74	768	0.00021
Aquimarina sp. AD10	1714849	S	244	23	267	0.00007
Aquimarina sp. AD1	1714848	S	202	38	240	0.00007
Aquimarina sp. BL5	1714860	S	183	32	215	0.00006
Capnocytophaga canimorsus	28188	S	90	34	124	0.00003
Capnocytophaga stomatis	1848904	S	73	35	108	0.00003
Capnocytophaga gingivalis	1017	S	59	12	71	0.00002
Capnocytophaga sputigena	1019	S	46	25	71	0.00002
Capnocytophaga leadbetteri	327575	S	41	12	53	0.00001
Capnocytophaga sp. oral taxon 878	1316596	S	41	24	65	0.00002
Capnocytophaga cynodegmi	28189	S	35	21	56	0.00002
Capnocytophaga haemolytica	45243	S	25	2	27	0.00001
Capnocytophaga sp. ChDC OS43	209053	S	15	11	26	0.00001
Capnocytophaga sp. H4358	1945658	S	12	78	90	0.00003
Capnocytophaga sp. oral taxon 864	1316593	S	10	22	32	0.00001
Gramella forsetii	411153	S	136	52	188	0.00005
Gramella salexigens	1913577	S	120	21	141	0.00004
Gramella sp. MAR_2010_147	1250205	S	97	24	121	0.00003
Gramella sp. SH35	2126553	S	90	13	103	0.00003
Gramella sp. MAR_2010_102	1250231	S	80	18	98	0.00003
Gramella flava	1486245	S	75	42	117	0.00003
Arenibacter algicola	616991	S	646	88	734	0.00020
Lutibacter sp. LPB0138	1850246	S	424	248	672	0.00019
Lutibacter profundi	1622118	S	209	28	237	0.00007
Chryseobacterium indologenes	253	S	137	79	216	0.00006
Chryseobacterium sp. StRB126	878220	S	73	22	95	0.00003
Chryseobacterium taklimakanense	536441	S	62	81	143	0.00004
Chryseobacterium sp. T16E-39	2015076	S	57	10	67	0.00002
Chryseobacterium gallinarum	1324352	S	52	68	120	0.00003
Chryseobacterium piperi	558152	S	41	9	50	0.00001
Chryseobacterium camelliae	1265445	S	38	48	86	0.00002
Chryseobacterium glaciei	1685010	S	33	5	38	0.00001
Chryseobacterium sp. IHB B 17019	1721091	S	30	6	36	0.00001
Algibacter alginicilyticus	1736674	S	539	190	729	0.00020
Flavivirga eckloniae	1803846	S	502	50	552	0.00015
Dokdonia sp. PRO95	1239415	S	72	29	101	0.00003
Dokdonia sp. 4H-3-7-5	983548	S	69	53	122	0.00003
Dokdonia sp. Dokd-P16	2173169	S	68	40	108	0.00003
Dokdonia donghaensis	326320	S	62	69	131	0.00004
Dokdonia sp. MED134	313590	S	37	50	87	0.00002
Flagellimonas sp. HME9304	1383885	S	374	24	398	0.00011
Riemerella anatipestifer	34085	S	275	123	398	0.00011
Salegentibacter sp. T436	1729720	S	157	232	389	0.00011
Salegentibacter salegens	143223	S	86	18	104	0.00003
Zobellia galactanivorans	63186	S	260	19	279	0.00008
Zunongwangia profunda	398743	S	259	379	638	0.00018
Croceibacter atlanticus	313588	S	258	58	316	0.00009
Kordia sp. SMS9	2282170	S	238	13	251	0.00007
Aureitalea sp. RR4-38	2094025	S	204	13	217	0.00006
Wenyingzhuangia fucanilytica	1790137	S	202	49	251	0.00007
Elizabethkingia meningoseptica	238	S	75	31	106	0.00003
Elizabethkingia anophelis	1117645	S	26	47	73	0.00002
Myroides odoratus	256	S	96	17	113	0.00003
Myroides profundi	480520	S	10	61	71	0.00002
Gilvibacter sp. SZ-19	754429	S	175	34	209	0.00006
Aequorivita sublithincola	101385	S	159	11	170	0.00005
Weeksella virosa	1014	S	155	28	183	0.00005
Sediminicola sp. YIK13	1453352	S	147	23	170	0.00005
Robiginitalea biformata	252307	S	138	6	144	0.00004
Gillisia sp. Hel1_33_143	1336796	S	132	67	199	0.00006
Psychroflexus torquis	57029	S	96	4	100	0.00003
Ornithobacterium rhinotracheale	28251	S	41	47	88	0.00002
Owenweeksia hongkongensis	253245	S	134	13	147	0.00004
Blattabacterium sp. (Blatta orientalis)	367806	S	15	34	49	0.00001
Blattabacterium sp. (Blattella germanica)	624186	S	11	2	13	0.00000
Fluviicola taffensis	191579	S	70	3	73	0.00002
Candidatus Walczuchella monophlebidarum	1415657	S	13	0	13	0.00000
Cyclobacterium marinum	104	S	3396	2500	5896	0.00164
Cyclobacterium amurskyense	320787	S	1416	886	2302	0.00064
Echinicola vietnamensis	390884	S	397	427	824	0.00023
Echinicola strongylocentroti	1795355	S	294	135	429	0.00012
Algoriphagus sp. M8-2	1727163	S	236	59	295	0.00008
Algoriphagus machipongonensis	388413	S	226	36	262	0.00007
Belliella baltica	232259	S	446	268	714	0.00020
Aquiflexum balticum	280473	S	431	110	541	0.00015
Arcticibacterium luteifluviistationis	1784714	S	556	152	708	0.00020
Spirosoma aerolatum	1211326	S	157	15	172	0.00005
Spirosoma pollinicola	2057025	S	70	20	90	0.00003
Spirosoma montaniterrae	1178516	S	66	7	73	0.00002
Spirosoma rigui	564064	S	60	11	71	0.00002
Spirosoma radiotolerans	1379870	S	32	9	41	0.00001
Runella slithyformis	106	S	150	11	161	0.00004
Runella sp. HYN0085	2259595	S	56	4	60	0.00002
Leadbetterella byssophila	316068	S	175	35	210	0.00006
Dyadobacter fermentans	94254	S	173	13	186	0.00005
Fibrella sp. ES10-3-2-2	1834519	S	92	19	111	0.00003
Fibrella aestuarina	651143	S	58	7	65	0.00002
Cytophaga hutchinsonii	985	S	99	6	105	0.00003
Pseudarcicella sp. HME7025	2183547	S	64	22	86	0.00002
Hymenobacter sp. PAMC 26628	1484118	S	106	92	198	0.00006
Hymenobacter nivis	1850093	S	106	98	204	0.00006
Hymenobacter sedentarius	1411621	S	94	15	109	0.00003
Hymenobacter sp. sh-6	2319843	S	92	9	101	0.00003
Hymenobacter sp. PAMC 26554	1484116	S	87	11	98	0.00003
Hymenobacter sp. APR13	1356852	S	86	50	136	0.00004
Hymenobacter swuensis	1446467	S	84	40	124	0.00003
Hymenobacter sp. DG25B	1385664	S	70	160	230	0.00006
Hymenobacter sp. DG25A	1385663	S	19	50	69	0.00002
Pontibacter actiniarum	323450	S	135	29	164	0.00005
Pontibacter akesuensis	388950	S	81	22	103	0.00003
Pontibacter korlensis	400092	S	40	6	46	0.00001
Rufibacter sp. DG15C	1379909	S	85	23	108	0.00003
Rufibacter sp. DG31D	1379910	S	49	10	59	0.00002
Rufibacter tibetensis	512763	S	43	16	59	0.00002
Marivirga tractuosa	1006	S	1165	394	1559	0.00043
Flammeovirgaceae bacterium 311	1257021	S	104	8	112	0.00003
Flammeovirga sp. MY04	1191459	S	68	3	71	0.00002
Cytophagales bacterium TFI 002	1945892	S	399	78	477	0.00013
Chryseolinea sp. KIS68-18	2321403	S	195	3	198	0.00006
Bernardetia litoralis	999	S	271	23	294	0.00008
Candidatus Amoebophilus asiaticus	281120	S	95	8	103	0.00003
Candidatus Cardinium hertigii	247481	S	31	2	33	0.00001
Cardinium endosymbiont of Encarsia pergandiella	249402	S	20	3	23	0.00001
Persicobacter sp. JZB09	1085624	S	125	5	130	0.00004
Prevotella denticola	28129	S	222	35	257	0.00007
Prevotella ruminicola	839	S	87	0	87	0.00002
Prevotella dentalis	52227	S	34	9	43	0.00001
Prevotella intermedia	28131	S	32	12	44	0.00001
Prevotella sp. oral taxon 299	652716	S	24	1	25	0.00001
Prevotella enoeca	76123	S	14	2	16	0.00000
Prevotella fusca	589436	S	10	1	11	0.00000
Bacteroides ovatus	28116	S	58	9	67	0.00002
Bacteroides caccae	47678	S	51	5	56	0.00002
Bacteroides heparinolyticus	28113	S	42	28	70	0.00002
Bacteroides helcogenes	290053	S	37	1	38	0.00001
Bacteroides coprosuis	151276	S	36	4	40	0.00001
Bacteroides fragilis	817	S	31	13	44	0.00001
Bacteroides cellulosilyticus	246787	S	30	7	37	0.00001
Bacteroides salanitronis	376805	S	18	7	25	0.00001
Bacteroides thetaiotaomicron	818	S	15	2	17	0.00000
Bacteroides vulgatus	821	S	11	7	18	0.00001
Bacteroides zoogleoformans	28119	S	10	6	16	0.00000
Muribaculum intestinale	1796646	S	244	9	253	0.00007
Alistipes shahii	328814	S	112	62	174	0.00005
Alistipes finegoldii	214856	S	54	18	72	0.00002
Mucinivorans hirudinis	1433126	S	51	2	53	0.00001
Porphyromonas asaccharolytica	28123	S	42	3	45	0.00001
Porphyromonas gingivalis	837	S	30	8	38	0.00001
Porphyromonas crevioricanis	393921	S	29	9	38	0.00001
Petrimonas mucosa	1642646	S	27	22	49	0.00001
Fermentimonas caenicola	1562970	S	16	11	27	0.00001
Tannerella sp. oral taxon HOT-286	712710	S	64	5	69	0.00002
Tannerella forsythia	28112	S	11	-11	0	0.00000
Odoribacter splanchnicus	28118	S	113	15	128	0.00004
Barnesiella viscericola	397865	S	47	38	85	0.00002
Proteiniphilum saccharofermentans	1642647	S	44	4	48	0.00001
Candidatus Azobacteroides pseudotrichonymphae	511435	S	27	0	27	0.00001
Bacteroidales bacterium CF	1400053	S	11	4	15	0.00000
Paludibacter propionicigenes	185300	S	29	0	29	0.00001
Draconibacterium orientale	1168034	S	94	16	110	0.00003
Marinifilaceae bacterium SPP2	1717717	S	76	5	81	0.00002
Salinivirga cyanobacteriivorans	1307839	S	73	0	73	0.00002
Alkalitalea saponilacus	889453	S	50	4	54	0.00002
Rhodothermaceae bacterium	2026787	S	202	204	406	0.00011
Rhodothermaceae bacterium RA	1779382	S	68	70	138	0.00004
Rhodothermus marinus	29549	S	340	25	365	0.00010
Salinibacter ruber	146919	S	141	8	149	0.00004
Niabella soli	446683	S	265	24	289	0.00008
Niabella ginsenosidivorans	1176587	S	21	1	22	0.00001
Chitinophaga pinensis	79329	S	60	8	68	0.00002
Chitinophaga sp. MD30	2033437	S	56	4	60	0.00002
Chitinophaga caeni	2029983	S	34	3	37	0.00001
Pseudoflavitalea sp. 5GH32-13	2315862	S	130	6	136	0.00004
Arachidicoccus sp. BS20	1850526	S	48	49	97	0.00003
Arachidicoccus sp. KIS59-12	2341117	S	33	15	48	0.00001
Filimonas lacunae	477680	S	80	9	89	0.00002
Niastella koreensis	354356	S	42	3	45	0.00001
Flavisolibacter tropicus	1492898	S	40	5	45	0.00001
Mucilaginibacter mallensis	652787	S	66	4	70	0.00002
Mucilaginibacter gotjawali	1550579	S	53	2	55	0.00002
Mucilaginibacter paludis	423351	S	49	2	51	0.00001
Mucilaginibacter sp. BJC16-A31	1234841	S	45	3	48	0.00001
Mucilaginibacter sp. PAMC 26640	1300914	S	22	2	24	0.00001
Pedobacter ginsengisoli	363852	S	83	13	96	0.00003
Pedobacter cryoconitis	188932	S	29	5	34	0.00001
Pedobacter sp. PACM 27299	1727164	S	24	5	29	0.00001
Pedobacter heparinus	984	S	22	2	24	0.00001
Pedobacter steynii	430522	S	21	2	23	0.00001
Sphingobacterium sp. 21	743722	S	45	7	52	0.00001
Sphingobacterium sp. ML3W	1538644	S	43	13	56	0.00002
Sphingobacterium mizutaii	1010	S	40	9	49	0.00001
Sphingobacterium sp. B29	1933220	S	18	27	45	0.00001
Solitalea canadensis	995	S	66	5	71	0.00002
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	50	7	57	0.00002
Pseudopedobacter saltans	151895	S	39	55	94	0.00003
Haliscomenobacter hydrossis	2350	S	331	4	335	0.00009
Saprospira grandis	1008	S	80	3	83	0.00002
Bacteroidetes bacterium Omega	1457365	S	249	5	254	0.00007
Chlorobaculum parvum	274539	S	142	16	158	0.00004
Chlorobaculum limnaeum	274537	S	106	15	121	0.00003
Chlorobaculum tepidum	1097	S	85	21	106	0.00003
Chlorobium phaeobacteroides	1096	S	64	24	88	0.00002
Chlorobium phaeovibrioides	1094	S	40	5	45	0.00001
Chlorobium limicola	1092	S	38	17	55	0.00002
Chlorobium chlorochromatii	337090	S	32	0	32	0.00001
Pelodictyon luteolum	1100	S	40	4	44	0.00001
Pelodictyon phaeoclathratiforme	34090	S	19	1	20	0.00001
Prosthecochloris aestuarii	1102	S	61	3	64	0.00002
Prosthecochloris sp. GSB1	281093	S	58	5	63	0.00002
Prosthecochloris sp. HL-130-GSB	1974213	S	49	6	55	0.00002
Prosthecochloris sp. CIB 2401	1868325	S	39	8	47	0.00001
Chloroherpeton thalassium	100716	S	39	0	39	0.00001
Ignavibacterium album	591197	S	32	4	36	0.00001
Melioribacter roseus	1134405	S	26	0	26	0.00001
Gemmatirosa kalamazoonesis	861299	S	386	50	436	0.00012
Gemmatimonas aurantiaca	173480	S	213	2	215	0.00006
Gemmatimonas phototrophica	1379270	S	74	1	75	0.00002
Fibrobacter succinogenes	833	S	87	0	87	0.00002
Akkermansia glycaniphila	1679444	S	738	794	1532	0.00043
Akkermansia muciniphila	239935	S	534	1181	1715	0.00048
Verrucomicrobium spinosum	2736	S	1249	159	1408	0.00039
Verrucomicrobium sp. GAS474	1882831	S	388	32	420	0.00012
Opitutus sp. GAS368	1882749	S	599	316	915	0.00026
Opitutus terrae	107709	S	585	142	727	0.00020
Opitutaceae bacterium TAV5	794903	S	629	67	696	0.00019
Lacunisphaera limnophila	1838286	S	586	344	930	0.00026
Ereboglobus luteus	1796921	S	381	53	434	0.00012
Coraliomargarita akajimensis	395922	S	674	29	703	0.00020
Verrucomicrobia bacterium	2026799	S	642	209	851	0.00024
Verrucomicrobia bacterium IMCC26134	1637999	S	565	259	824	0.00023
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	31	1	32	0.00001
Methylacidiphilum fumariolicum	591154	S	17	6	23	0.00001
Planctomyces sp. SH-PL62	1636152	S	473	85	558	0.00016
Planctomyces sp. SH-PL14	1632864	S	397	81	478	0.00013
Fuerstia marisgermanicae	1891926	S	608	24	632	0.00018
Pirellula staleyi	125	S	256	13	269	0.00008
Rubinisphaera brasiliensis	119	S	224	33	257	0.00007
Rhodopirellula baltica	265606	S	140	9	149	0.00004
Planctopirus limnophila	120	S	118	15	133	0.00004
Thermogutta terrifontis	1331910	S	60	2	62	0.00002
Gemmata obscuriglobus	114	S	597	85	682	0.00019
Gemmata sp. SH-PL17	1630693	S	407	30	437	0.00012
Singulisphaera acidiphila	466153	S	433	42	475	0.00013
Paludisphaera borealis	1387353	S	397	60	457	0.00013
Isosphaera pallida	128	S	90	2	92	0.00003
Candidatus Kuenenia stuttgartiensis	174633	S	13	0	13	0.00000
Phycisphaera mikurensis	547188	S	1368	55	1423	0.00040
Phycisphaerae bacterium L21-RPul-D3	1940790	S	30	51	81	0.00002
Phycisphaerae bacterium ST-PulAB-D4	1941349	S	12	8	20	0.00001
Kiritimatiella glycovorans	1307763	S	319	392	711	0.00020
Candidatus Protochlamydia naegleriophila	389348	S	34	7	41	0.00001
Candidatus Protochlamydia amoebophila	362787	S	19	2	21	0.00001
Simkania negevensis	83561	S	44	0	44	0.00001
Waddlia chondrophila	71667	S	19	4	23	0.00001
Victivallales bacterium CCUG 44730	2094242	S	126	66	192	0.00005
Terriglobus roseus	392734	S	262	23	285	0.00008
Terriglobus saanensis	870903	S	69	6	75	0.00002
Granulicella mallensis	940614	S	128	11	139	0.00004
Granulicella tundricola	940615	S	92	10	102	0.00003
Candidatus Koribacter versatilis	658062	S	122	3	125	0.00003
Acidobacterium capsulatum	33075	S	65	3	68	0.00002
Acidobacteriaceae bacterium SBC82	2211140	S	64	3	67	0.00002
Luteitalea pratensis	1855912	S	425	5	430	0.00012
Candidatus Solibacter usitatus	332163	S	336	2	338	0.00009
Chloracidobacterium thermophilum	458033	S	137	7	144	0.00004
Treponema primitia	88058	S	68	13	81	0.00002
Treponema brennaborense	81028	S	36	35	71	0.00002
Treponema azotonutricium	150829	S	26	2	28	0.00001
Spirochaeta thermophila	154	S	129	0	129	0.00004
Spirochaeta africana	46355	S	19	0	19	0.00001
Salinispira pacifica	1307761	S	109	5	114	0.00003
Sphaerochaeta coccoides	273376	S	51	0	51	0.00001
Sediminispirochaeta smaragdinae	55206	S	39	1	40	0.00001
Borrelia miyamotoi	47466	S	13	5	18	0.00001
Leptospira santarosai	28183	S	20	10	30	0.00001
Leptospira alstonii	28452	S	16	0	16	0.00000
Leptospira borgpetersenii	174	S	14	-14	0	0.00000
Turneriella parva	29510	S	26	0	26	0.00001
Candidatus Nitrospira inopinata	1715989	S	124	5	129	0.00004
Nitrospira defluvii	330214	S	116	20	136	0.00004
Nitrospira moscoviensis	42253	S	73	2	75	0.00002
Nitrospira japonica	1325564	S	55	1	56	0.00002
Leptospirillum ferriphilum	178606	S	118	-118	0	0.00000
Aminomonas paucivorans	81412	S	253	27	280	0.00008
Cloacibacillus porcorum	1197717	S	36	8	44	0.00001
Jonquetella anthropi	428712	S	28	9	37	0.00001
Thermanaerovibrio acidaminovorans	81462	S	16	4	20	0.00001
Acetomicrobium mobile	97477	S	11	0	11	0.00000
Thermosipho melanesiensis	46541	S	18	3	21	0.00001
Petrotoga mobilis	69499	S	12	10	22	0.00001
Mesotoga prima	1184387	S	20	9	29	0.00001
Candidatus Saccharibacteria oral taxon TM7x	1476577	S	96	34	130	0.00004
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494	S	35	0	35	0.00001
Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	2066483	S	54	0	54	0.00002
Fusobacterium nucleatum	851	S	43	45	88	0.00002
Ilyobacter polytropus	167642	S	22	0	22	0.00001
Leptotrichia buccalis	40542	S	16	4	20	0.00001
Leptotrichia sp. oral taxon 212	712357	S	10	7	17	0.00000
Hydrogenobacter thermophilus	940	S	39	0	39	0.00001
Sulfurihydrogenibium sp. YO3AOP1	436114	S	28	8	36	0.00001
Thermosulfidibacter takaii	412593	S	19	0	19	0.00001
Desulfurispirillum indicum	936456	S	128	79	207	0.00006
Endomicrobium proavitum	1408281	S	38	22	60	0.00002
Elusimicrobium minutum	423605	S	14	0	14	0.00000
Deferribacter desulfuricans	197162	S	26	1	27	0.00001
Calditerrivibrio nitroreducens	477976	S	13	0	13	0.00000
Caldimicrobium thiodismutans	1653476	S	11	2	13	0.00000
Caldithrix abyssi	187145	S	15	0	15	0.00000
Homo sapiens	9606	S	29742	652	30394	0.00847
Haloarcula taiwanensis	1932004	S	11	149	160	0.00004
Natronomonas moolapensis	416273	S	45	1	46	0.00001
Natronomonas pharaonis	2257	S	11	0	11	0.00000
Halomicrobium mukohataei	57705	S	54	2	56	0.00002
Halorientalis sp. IM1011	1932360	S	52	3	55	0.00002
Haloarculaceae archaeon HArcel1	1679096	S	15	0	15	0.00000
Halobacterium salinarum	2242	S	20	-20	0	0.00000
Halobacterium hubeiense	1407499	S	19	14	33	0.00001
Halobacterium sp. DL1	751944	S	13	29	42	0.00001
Halalkalicoccus jeotgali	413810	S	15	0	15	0.00000
Haloferax gibbonsii	35746	S	199	25	224	0.00006
Haloferax volcanii	2246	S	18	2	20	0.00001
Halogeometricum borinquense	60847	S	11	0	11	0.00000
