name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus muscae	1294	S	14	3	17	0.00000
Staphylococcus felis	46127	S	14	5	19	0.00000
Staphylococcus nepalensis	214473	S	12	3	15	0.00000
Staphylococcus saprophyticus	29385	S	11	3	14	0.00000
Staphylococcus simulans	1286	S	11	3	14	0.00000
Staphylococcus succinus	61015	S	11	3	14	0.00000
Staphylococcus cohnii	29382	S	10	4	14	0.00000
Salinicoccus halodurans	407035	S	22	9	31	0.00001
Macrococcus sp. IME1552	1898474	S	11	6	17	0.00000
Auricoccus indicus	1849491	S	10	2	12	0.00000
Planococcus maritimus	192421	S	60	25	85	0.00002
Planococcus versutus	1302659	S	41	24	65	0.00002
Planococcus sp. MB-3u-03	2058136	S	39	20	59	0.00001
Planococcus plakortidis	1038856	S	34	21	55	0.00001
Planococcus antarcticus	161360	S	13	5	18	0.00000
Planococcus halocryophilus	1215089	S	12	9	21	0.00001
Planococcus rifietoensis	200991	S	10	7	17	0.00000
Planococcus faecalis	1598147	S	10	23	33	0.00001
Sporosarcina ureae	1571	S	62	39	101	0.00002
Jeotgalibacillus malaysiensis	1508404	S	28	14	42	0.00001
Solibacillus silvestris	76853	S	16	15	31	0.00001
Rummeliibacillus stabekisii	241244	S	10	5	15	0.00000
Exiguobacterium sp. AT1b	360911	S	75	30	105	0.00003
Exiguobacterium oxidotolerans	223958	S	19	48	67	0.00002
Exiguobacterium sibiricum	332410	S	12	24	36	0.00001
Exiguobacterium antarcticum	132920	S	11	22	33	0.00001
Gemella morbillorum	29391	S	16	18	34	0.00001
Laceyella sp. FBKL4.010	2071623	S	82	12	94	0.00002
Novibacillus thermophilus	1471761	S	66	13	79	0.00002
Listeria monocytogenes	1639	S	57	58	115	0.00003
Listeria welshimeri	1643	S	15	5	20	0.00000
[Bacillus] selenitireducens	85683	S	52	20	72	0.00002
Lactobacillus casei	1582	S	197	120	317	0.00008
Lactobacillus paracasei	1597	S	15	26	41	0.00001
Lactobacillus backii	375175	S	146	48	194	0.00005
Lactobacillus parabuchneri	152331	S	129	51	180	0.00004
Lactobacillus acidophilus	1579	S	104	482	586	0.00014
Lactobacillus rhamnosus	47715	S	69	16	85	0.00002
Lactobacillus mucosae	97478	S	58	55	113	0.00003
Lactobacillus coryniformis	1610	S	39	2	41	0.00001
Lactobacillus fermentum	1613	S	30	19	49	0.00001
Lactobacillus brevis	1580	S	23	9	32	0.00001
Lactobacillus delbrueckii	1584	S	23	10	33	0.00001
Lactobacillus sanfranciscensis	1625	S	23	4	27	0.00001
Lactobacillus zymae	267363	S	22	9	31	0.00001
Lactobacillus koreensis	637971	S	21	4	25	0.00001
Lactobacillus alimentarius	1602	S	20	6	26	0.00001
Lactobacillus paracollinoides	240427	S	20	6	26	0.00001
Lactobacillus allii	1847728	S	16	3	19	0.00000
Lactobacillus salivarius	1624	S	16	20	36	0.00001
Lactobacillus murinus	1622	S	15	8	23	0.00001
Lactobacillus plantarum	1590	S	14	34	48	0.00001
Lactobacillus pentosus	1589	S	13	2	15	0.00000
Lactobacillus jensenii	109790	S	13	2	15	0.00000
Lactobacillus kullabergensis	1218493	S	12	1	13	0.00000
Lactobacillus sakei	1599	S	12	5	17	0.00000
Lactobacillus lindneri	53444	S	12	2	14	0.00000
Lactobacillus reuteri	1598	S	11	3	14	0.00000
Lactobacillus ruminis	1623	S	10	4	14	0.00000
Pediococcus inopinatus	114090	S	26	14	40	0.00001
Pediococcus acidilactici	1254	S	20	23	43	0.00001
Streptococcus dysgalactiae	1334	S	65	19	84	0.00002
Streptococcus equi	1336	S	18	20	38	0.00001
Streptococcus sp. I-P16	1156433	S	35	38	73	0.00002
Streptococcus sp. oral taxon 431	712633	S	29	23	52	0.00001
Streptococcus sp. Z15	2173853	S	23	2	25	0.00001
Streptococcus suis	1307	S	20	22	42	0.00001
Streptococcus salivarius	1304	S	19	23	42	0.00001
Streptococcus gordonii	1302	S	18	11	29	0.00001
Streptococcus pluranimalium	82348	S	17	13	30	0.00001
Streptococcus pneumoniae	1313	S	17	138	155	0.00004
Streptococcus pyogenes	1314	S	16	310	326	0.00008
Streptococcus marmotae	1825069	S	14	2	16	0.00000
Streptococcus sanguinis	1305	S	12	3	15	0.00000
Streptococcus merionis	400065	S	11	1	12	0.00000
Streptococcus porcinus	1340	S	10	6	16	0.00000
Streptococcus mutans	1309	S	10	4	14	0.00000
Streptococcus cristatus	45634	S	10	17	27	0.00001
Streptococcus uberis	1349	S	10	2	12	0.00000
Lactococcus lactis	1358	S	32	7	39	0.00001
Lactococcus raffinolactis	1366	S	25	7	32	0.00001
Lactococcus piscium	1364	S	21	2	23	0.00001
Weissella soli	155866	S	211	56	267	0.00006
Weissella ceti	759620	S	29	9	38	0.00001
Weissella koreensis	165096	S	15	9	24	0.00001
Weissella paramesenteroides	1249	S	13	6	19	0.00000
Weissella cibaria	137591	S	11	4	15	0.00000
Leuconostoc gelidum	1244	S	12	6	18	0.00000
Leuconostoc citreum	33964	S	10	21	31	0.00001
Oenococcus oeni	1247	S	25	11	36	0.00001
Enterococcus faecalis	1351	S	31	20	51	0.00001
Enterococcus gilvus	160453	S	31	9	40	0.00001
Enterococcus durans	53345	S	23	13	36	0.00001
Enterococcus thailandicus	417368	S	20	5	25	0.00001
Enterococcus casseliflavus	37734	S	19	7	26	0.00001
Enterococcus faecium	1352	S	14	27	41	0.00001
Vagococcus penaei	633807	S	32	6	38	0.00001
Tetragenococcus halophilus	51669	S	18	8	26	0.00001
Melissococcus plutonius	33970	S	16	-16	0	0.00000
Jeotgalibaca sp. PTS2502	1903686	S	65	34	99	0.00002
Carnobacterium inhibens	147709	S	17	11	28	0.00001
Carnobacterium sp. 17-4	208596	S	16	8	24	0.00001
Marinilactibacillus sp. 15R	1911586	S	14	3	17	0.00000
Aerococcus urinae	1376	S	25	7	32	0.00001
Aerococcus sanguinicola	119206	S	17	4	21	0.00001
Aerococcus urinaehominis	128944	S	13	2	15	0.00000
Lactobacillales bacterium	1993866	S	18	6	24	0.00001
Clostridium botulinum	1491	S	102	60	162	0.00004
Clostridium perfringens	1502	S	69	23	92	0.00002
Clostridium saccharobutylicum	169679	S	57	1069	1126	0.00027
Clostridium pasteurianum	1501	S	40	8	48	0.00001
Clostridium chauvoei	46867	S	39	9	48	0.00001
Clostridium baratii	1561	S	38	10	48	0.00001
Clostridium acetobutylicum	1488	S	37	1	38	0.00001
Clostridium sp. SY8519	1042156	S	32	16	48	0.00001
Clostridium scatologenes	1548	S	31	53	84	0.00002
Clostridium formicaceticum	1497	S	30	5	35	0.00001
Clostridium cellulovorans	1493	S	30	10	40	0.00001
Clostridium estertheticum	238834	S	24	4	28	0.00001
Clostridium novyi	1542	S	22	6	28	0.00001
Clostridium tetani	1513	S	20	5	25	0.00001
Clostridium saccharoperbutylacetonicum	36745	S	20	3	23	0.00001
Clostridium kluyveri	1534	S	19	1	20	0.00000
Clostridium argentinense	29341	S	18	2	20	0.00000
Clostridium butyricum	1492	S	16	2	18	0.00000
Clostridium sp. BNL1100	755731	S	14	1	15	0.00000
Clostridium bornimense	1216932	S	12	4	16	0.00000
Clostridium isatidis	182773	S	11	10	21	0.00001
Clostridium sp. JN500901	2068654	S	10	0	10	0.00000
Mordavella sp. Marseille-P3756	2086584	S	79	86	165	0.00004
Alkaliphilus metalliredigens	208226	S	18	3	21	0.00001
Alkaliphilus oremlandii	461876	S	10	2	12	0.00000
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	S	14	10	24	0.00001
Geosporobacter ferrireducens	1424294	S	23	2	25	0.00001
Clostridiaceae bacterium 14S0207	2082193	S	11	12	23	0.00001
Thermaerobacter marianensis	73919	S	891	55	946	0.00023
Carboxydocella thermautotrophica	178899	S	40	3	43	0.00001
[Eubacterium] sulci	143393	S	19	7	26	0.00001
[Eubacterium] minutum	76124	S	13	0	13	0.00000
Ethanoligenens harbinense	253239	S	339	23	362	0.00009
Flavonifractor plautii	292800	S	237	19	256	0.00006
Faecalibacterium prausnitzii	853	S	147	175	322	0.00008
Ruminococcus champanellensis	1161942	S	25	4	29	0.00001
Ruminococcaceae bacterium CPB6	1572656	S	28	4	32	0.00001
Candidatus Desulforudis audaxviator	471827	S	111	5	116	0.00003
Desulfotomaculum ferrireducens	1833852	S	47	30	77	0.00002
Desulfotomaculum ruminis	1564	S	32	2	34	0.00001
Desulfotomaculum nigrificans	1565	S	13	5	18	0.00000
Dehalobacter restrictus	55583	S	17	63	80	0.00002
Desulfitobacterium hafniense	49338	S	47	9	56	0.00001
Desulfitobacterium metallireducens	142877	S	10	2	12	0.00000
Desulfosporosinus meridiei	79209	S	19	4	23	0.00001
Desulfosporosinus youngiae	339862	S	13	2	15	0.00000
Desulfallas gibsoniae	102134	S	35	7	42	0.00001
Desulfofarcimen acetoxidans	58138	S	30	2	32	0.00001
Dehalobacterium formicoaceticum	51515	S	25	5	30	0.00001
Thermincola potens	863643	S	22	2	24	0.00001
Syntrophobotulus glycolicus	51197	S	13	0	13	0.00000
Lachnoclostridium sp. YL32	1834196	S	59	33	92	0.00002
[Clostridium] bolteae	208479	S	17	8	25	0.00001
Lachnoclostridium phocaeense	1871021	S	17	13	30	0.00001
[Clostridium] sphenoides	29370	S	15	2	17	0.00000
Lachnoclostridium phytofermentans	66219	S	14	0	14	0.00000
[Clostridium] saccharolyticum	84030	S	11	2	13	0.00000
Lachnospiraceae bacterium GAM79	2109691	S	46	57	103	0.00002
Lachnospiraceae bacterium oral taxon 500	712991	S	22	14	36	0.00001
Lachnospiraceae bacterium Choco86	2109690	S	15	5	20	0.00000
[Eubacterium] rectale	39491	S	11	1	12	0.00000
Butyrivibrio fibrisolvens	831	S	45	26	71	0.00002
Blautia sp. N6H1-15	1912897	S	17	51	68	0.00002
Cellulosilyticum lentocellum	29360	S	28	3	31	0.00001
Roseburia hominis	301301	S	19	30	49	0.00001
Anaerostipes hadrus	649756	S	18	26	44	0.00001
Anaerotignum propionicum	28446	S	13	0	13	0.00000
Symbiobacterium thermophilum	2734	S	423	19	442	0.00011
Oscillibacter sp. PEA192	2109687	S	143	105	248	0.00006
Oscillibacter valericigenes	351091	S	97	1	98	0.00002
Eubacterium limosum	1736	S	134	1	135	0.00003
[Eubacterium] cellulosolvens	29322	S	16	0	16	0.00000
[Eubacterium] hallii	39488	S	11	6	17	0.00000
Acetobacterium woodii	33952	S	28	33	61	0.00001
Clostridiales bacterium CCNA10	2109688	S	104	107	211	0.00005
Intestinimonas butyriciproducens	1297617	S	102	73	175	0.00004
Monoglobus pectinilyticus	1981510	S	10	9	19	0.00000
Peptoclostridium acidaminophilum	1731	S	47	1	48	0.00001
Peptostreptococcaceae bacterium oral taxon 929	2081703	S	27	12	39	0.00001
Clostridioides difficile	1496	S	25	2557	2582	0.00062
Paeniclostridium sordellii	1505	S	20	5	25	0.00001
Filifactor alocis	143361	S	13	12	25	0.00001
Pseudoclostridium thermosuccinogenes	84032	S	41	18	59	0.00001
Hungateiclostridium clariflavum	288965	S	16	20	36	0.00001
Mageeibacillus indolicus	884684	S	18	40	58	0.00001
Fastidiosipila sanguinis	236753	S	12	4	16	0.00000
Ruminiclostridium cellulolyticum	1521	S	10	1	11	0.00000
Syntrophomonas wolfei	863	S	85	10	95	0.00002
Syntrophothermus lipocalidus	86170	S	30	1	31	0.00001
Heliobacterium modesticaldum	35701	S	105	55	160	0.00004
Christensenella massiliensis	1805714	S	65	65	130	0.00003
Moorella thermoacetica	1525	S	71	2	73	0.00002
Ammonifex degensii	42838	S	51	1	52	0.00001
Thermacetogenium phaeum	85874	S	109	199	308	0.00007
Carboxydothermus hydrogenoformans	129958	S	63	5	68	0.00002
Thermoanaerobacter kivui	2325	S	11	18	29	0.00001
Tepidanaerobacter acetatoxydans	499229	S	25	0	25	0.00001
Thermanaeromonas toyohensis	161154	S	14	0	14	0.00000
Caldanaerobacter subterraneus	911092	S	10	5	15	0.00000
Caldicellulosiruptor saccharolyticus	44001	S	21	21	42	0.00001
Caldicellulosiruptor owensensis	55205	S	15	21	36	0.00001
Thermoanaerobacterium xylanolyticum	29329	S	15	5	20	0.00000
Thermoanaerobacterium thermosaccharolyticum	1517	S	12	10	22	0.00001
Thermoanaerobacterium sp. RBIITD	1550240	S	11	2	13	0.00000
Thermosediminibacter oceani	291990	S	38	2	40	0.00001
Mahella australiensis	252966	S	21	29	50	0.00001
Halobacteroides halobius	42422	S	166	3	169	0.00004
Acetohalobium arabaticum	28187	S	33	0	33	0.00001
Halanaerobium praevalens	2331	S	15	7	22	0.00001
Halanaerobium hydrogeniformans	656519	S	13	5	18	0.00000
Selenomonas sputigena	69823	S	302	10	312	0.00008
Selenomonas sp. oral taxon 126	712528	S	161	11	172	0.00004
Selenomonas ruminantium	971	S	38	2	40	0.00001
Selenomonas sp. oral taxon 920	1884263	S	36	4	40	0.00001
Selenomonas sp. oral taxon 478	712538	S	29	48	77	0.00002
Megamonas hypermegale	158847	S	12	0	12	0.00000
Pelosinus sp. UFO1	484770	S	44	5	49	0.00001
Megasphaera elsdenii	907	S	98	20	118	0.00003
Megasphaera hexanoica	1675036	S	52	53	105	0.00003
Megasphaera stantonii	2144175	S	49	62	111	0.00003
Veillonella parvula	29466	S	49	5	54	0.00001
Veillonella rodentium	248315	S	28	3	31	0.00001
Dialister pneumosintes	39950	S	49	2	51	0.00001
Dialister sp. Marseille-P5638	2161821	S	28	0	28	0.00001
Negativicoccus massiliensis	1702287	S	62	7	69	0.00002
Acidaminococcus fermentans	905	S	56	7	63	0.00002
Acidaminococcus intestini	187327	S	15	3	18	0.00000
Limnochorda pilosa	1555112	S	460	19	479	0.00012
Faecalibaculum rodentium	1702221	S	58	53	111	0.00003
Erysipelothrix larvae	1514105	S	29	6	35	0.00001
Erysipelothrix rhusiopathiae	1648	S	13	26	39	0.00001
Faecalitalea cylindroides	39483	S	20	42	62	0.00001
Turicibacter sp. H121	1712675	S	16	14	30	0.00001
Erysipelotrichaceae bacterium GAM147	2109692	S	13	95	108	0.00003
Finegoldia magna	1260	S	23	63	86	0.00002
Peptoniphilus sp. ING2-D1G	1912856	S	10	0	10	0.00000
Gottschalkia acidurici	1556	S	22	1	23	0.00001
[Clostridium] ultunense	45497	S	21	0	21	0.00001
Ezakiella massiliensis	1852374	S	20	11	31	0.00001
endosymbiont 'TC1' of Trimyema compressum	243899	S	40	3	43	0.00001
Ndongobacter massiliensis	1871025	S	37	26	63	0.00002
Deinococcus actinosclerus	1768108	S	605	497	1102	0.00027
Deinococcus swuensis	1182571	S	487	36	523	0.00013
Deinococcus soli Cha et al. 2016	1309411	S	345	467	812	0.00020
Deinococcus ficus	317577	S	329	41	370	0.00009
Deinococcus proteolyticus	55148	S	313	41	354	0.00009
Deinococcus sp. NW-56	2080419	S	300	49	349	0.00008
Deinococcus maricopensis	309887	S	286	31	317	0.00008
Deinococcus gobiensis	502394	S	277	56	333	0.00008
Deinococcus peraridilitoris	432329	S	219	11	230	0.00006
Deinococcus deserti	310783	S	217	19	236	0.00006
Deinococcus wulumuqiensis	980427	S	210	93	303	0.00007
Deinococcus irradiatisoli	2202254	S	197	18	215	0.00005
Deinococcus geothermalis	68909	S	141	30	171	0.00004
Deinococcus radiodurans	1299	S	140	52	192	0.00005
Deinococcus puniceus	1182568	S	93	5	98	0.00002
Truepera radiovictrix	332249	S	611	16	627	0.00015
Thermus oshimai	56957	S	93	33	126	0.00003
Thermus sp. CCB_US3_UF1	1111069	S	90	19	109	0.00003
Thermus thermophilus	274	S	83	95	178	0.00004
Thermus aquaticus	271	S	82	18	100	0.00002
Thermus scotoductus	37636	S	39	13	52	0.00001
Thermus brockianus	56956	S	30	7	37	0.00001
Thermus parvatiensis	456163	S	20	141	161	0.00004
Oceanithermus profundus	187137	S	683	105	788	0.00019
Meiothermus ruber	277	S	401	58	459	0.00011
Meiothermus silvanus	52022	S	171	25	196	0.00005
Marinithermus hydrothermalis	186192	S	399	87	486	0.00012
Synechococcus sp. CC9311	64471	S	193	28	221	0.00005
Synechococcus sp. WH 7803	32051	S	144	20	164	0.00004
Synechococcus sp. JA-3-3Ab	321327	S	141	37	178	0.00004
Synechococcus sp. PCC 6312	195253	S	133	12	145	0.00003
Synechococcus sp. CC9605	110662	S	119	22	141	0.00003
Synechococcus sp. SynAce01	1916956	S	115	16	131	0.00003
Synechococcus sp. KORDI-49	585423	S	101	13	114	0.00003
Synechococcus sp. RCC307	316278	S	98	9	107	0.00003
Synechococcus sp. PCC 7336	195250	S	88	3	91	0.00002
Synechococcus sp. WH 8109	166314	S	75	15	90	0.00002
Synechococcus sp. JA-2-3B'a(2-13)	321332	S	63	16	79	0.00002
Synechococcus sp. KORDI-100	1280380	S	52	3	55	0.00001
Synechococcus sp. WH 8020	32052	S	40	3	43	0.00001
Synechococcus sp. CC9902	316279	S	36	4	40	0.00001
Synechococcus sp. KORDI-52	585425	S	35	7	42	0.00001
Synechococcus sp. NIES-970	1827144	S	30	7	37	0.00001
Synechococcus sp. PCC 7117	195498	S	25	67	92	0.00002
Synechococcus sp. PCC 7003	374981	S	24	6	30	0.00001
Synechococcus sp. WH 8103	29410	S	17	134	151	0.00004
Synechococcus lividus	33070	S	14	3	17	0.00000
Synechococcus sp. PCC 7502	1173263	S	14	0	14	0.00000
Synechococcus sp. PCC 7002	32049	S	12	43	55	0.00001
Cyanobium gracile	59930	S	740	135	875	0.00021
Cyanobium sp. NIES-981	1851505	S	608	156	764	0.00018
Thermosynechococcus elongatus	146786	S	22	19	41	0.00001
Leptolyngbya sp. O-77	1080068	S	39	3	42	0.00001
Leptolyngbya sp. NIES-3755	1752064	S	37	3	40	0.00001
Leptolyngbya sp. PCC 7376	111781	S	30	2	32	0.00001
Leptolyngbya boryana	1184	S	11	-11	0	0.00000
Prochlorococcus marinus	1219	S	80	28	108	0.00003
Synechocystis sp. PCC 6714	1147	S	73	26	99	0.00002
Halomicronema hongdechloris	1209493	S	85	5	90	0.00002
Chamaesiphon minutus	1173032	S	59	6	65	0.00002
Acaryochloris marina	155978	S	35	1	36	0.00001
Pseudanabaena sp. PCC 7367	82654	S	31	0	31	0.00001
Nostoc sp. NIES-2111	1973475	S	32	35	67	0.00002
Nostoc sp. NIES-4103	2005458	S	27	7	34	0.00001
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	23	3	26	0.00001
Nostoc sp. 'Lobaria pulmonaria (5183) cyanobiont'	1618022	S	21	3	24	0.00001
Nostoc sp. PCC 7524	28072	S	19	5	24	0.00001
Nostoc sp. NIES-3756	1751286	S	19	25	44	0.00001
Nostoc linckia	92942	S	17	7	24	0.00001
Nostoc carneum	374162	S	14	41	55	0.00001
Nostoc piscinale	224012	S	13	5	18	0.00000
Nostoc sp. PCC 7107	317936	S	13	7	20	0.00000
Nostoc punctiforme	272131	S	10	2	12	0.00000
Anabaena cylindrica	1165	S	51	16	67	0.00002
Anabaena sp. 90	46234	S	24	15	39	0.00001
Trichormus azollae	1164	S	32	7	39	0.00001
Trichormus variabilis	264691	S	16	24	40	0.00001
Cylindrospermum stagnale	142864	S	26	7	33	0.00001
Calothrix parasitica	1973486	S	50	4	54	0.00001
Calothrix sp. PCC 7507	99598	S	23	6	29	0.00001
Calothrix sp. NIES-4101	2005461	S	21	8	29	0.00001
Calothrix sp. NIES-3974	2005462	S	20	0	20	0.00000
Calothrix brevissima	938406	S	18	23	41	0.00001
Calothrix parietina	32054	S	11	3	14	0.00000
Calothrix sp. 336/3	1337936	S	10	4	14	0.00000
Rivularia sp. PCC 7116	373994	S	39	3	42	0.00001
Microchaete diplosiphon	1197	S	10	24	34	0.00001
Sphaerospermopsis kisseleviana	289435	S	78	25	103	0.00002
Nodularia spumigena	70799	S	53	10	63	0.00002
Dolichospermum compactum	136073	S	31	57	88	0.00002
Anabaenopsis circularis	109266	S	19	15	34	0.00001
Raphidiopsis curvata	312883	S	10	2	12	0.00000
Fischerella sp. NIES-3754	1752063	S	22	23	45	0.00001
Fischerella sp. NIES-4106	2005456	S	20	3	23	0.00001
Scytonema sp. HK-05	1137095	S	17	13	30	0.00001
Oscillatoria acuminata	118323	S	54	8	62	0.00001
Oscillatoria nigro-viridis	482564	S	32	5	37	0.00001
Moorea producens	1155739	S	80	3	83	0.00002
Arthrospira platensis	118562	S	22	43	65	0.00002
Microcoleus sp. PCC 7113	1173027	S	49	7	56	0.00001
Planktothrix agardhii	1160	S	34	4	38	0.00001
Trichodesmium erythraeum	1206	S	15	0	15	0.00000
Cyanothece sp. PCC 7424	65393	S	48	15	63	0.00002
Cyanothece sp. PCC 7425	395961	S	26	2	28	0.00001
Cyanothece sp. PCC 7822	497965	S	15	4	19	0.00000
Cyanothece sp. ATCC 51142	43989	S	12	2	14	0.00000
Geitlerinema sp. PCC 7407	1173025	S	114	27	141	0.00003
Oscillatoriales cyanobacterium JSC-12	864702	S	31	6	37	0.00001
Crinalium epipsammum	241425	S	15	2	17	0.00000
Geminocystis sp. NIES-3709	1617448	S	38	11	49	0.00001
Geminocystis herdmanii	669359	S	24	6	30	0.00001
Geminocystis sp. NIES-3708	1615909	S	23	6	29	0.00001
Chondrocystis sp. NIES-4102	2005460	S	27	8	35	0.00001
Gloeocapsa sp. PCC 7428	1173026	S	19	2	21	0.00001
Cyanobacterium aponinum	379064	S	100	34	134	0.00003
Microcystis aeruginosa	1126	S	63	45	108	0.00003
Microcystis sp. MC19	1967666	S	10	4	14	0.00000
Candidatus Atelocyanobacterium thalassa	713887	S	17	6	23	0.00001
Halothece sp. PCC 7418	65093	S	15	8	23	0.00001
Gloeobacter kilaueensis	1416614	S	345	13	358	0.00009
Gloeobacter violaceus	33072	S	323	17	340	0.00008
Gloeomargarita lithophora	1188228	S	74	1	75	0.00002
Stanieria cyanosphaera	102116	S	10	10	20	0.00000
Pleurocapsa minor	54308	S	14	9	23	0.00001
Chroococcidiopsis thermalis	54299	S	33	4	37	0.00001
Caldilinea aerophila	133453	S	1076	53	1129	0.00027
Candidatus Promineofilum breve	1806508	S	924	18	942	0.00023
Sphaerobacter thermophilus	2057	S	532	21	553	0.00013
Thermomicrobium roseum	500	S	273	2	275	0.00007
Roseiflexus sp. RS-1	357808	S	243	34	277	0.00007
Roseiflexus castenholzii	120962	S	173	30	203	0.00005
Chloroflexus aurantiacus	1108	S	165	-165	0	0.00000
Chloroflexus aggregans	152260	S	58	14	72	0.00002
Dehalogenimonas lykanthroporepellens	552810	S	170	662	832	0.00020
Dehalogenimonas formicexedens	1839801	S	91	1	92	0.00002
Dehalococcoides mccartyi	61435	S	94	25	119	0.00003
Anaerolinea thermophila	167964	S	176	0	176	0.00004
Anaerolineaceae bacterium oral taxon 439	1889813	S	56	0	56	0.00001
Brevefilum fermentans	1986204	S	51	0	51	0.00001
Mycoplasma capricolum	2095	S	54	7	61	0.00001
Mycoplasma canadense	29554	S	24	9	33	0.00001
Mycoplasma conjunctivae	45361	S	17	2	19	0.00000
Mycoplasma hyopneumoniae	2099	S	14	11	25	0.00001
Mycoplasma fermentans	2115	S	11	119	130	0.00003
Mycoplasma gallisepticum	2096	S	10	1	11	0.00000
Mycoplasma anatis	171279	S	10	1	11	0.00000
Mycoplasma alkalescens	45363	S	10	5	15	0.00000
Acholeplasma oculi	35623	S	49	2	51	0.00001
Acholeplasma palmae	38986	S	49	1	50	0.00001
Acholeplasma laidlawii	2148	S	23	1	24	0.00001
Acholeplasma brassicae	61635	S	14	1	15	0.00000
Candidatus Phytoplasma australiense	59748	S	29	9	38	0.00001
Spiroplasma clarkii	2139	S	27	8	35	0.00001
Spiroplasma syrphidicola	216945	S	14	24	38	0.00001
Entomoplasma luminosum	214888	S	16	24	40	0.00001
Tenericutes bacterium MO-XQ	1911684	S	17	3	20	0.00000
Tenericutes bacterium MZ-XQ	1911683	S	10	2	12	0.00000
Candidatus Izimaplasma sp. HR1	1541959	S	17	0	17	0.00000
Fimbriimonas ginsengisoli	1005039	S	248	1	249	0.00006
Chthonomonas calidirosea	454171	S	50	0	50	0.00001
Thermobaculum terrenum	166501	S	79	26	105	0.00003
Coprothermobacter proteolyticus	35786	S	20	12	32	0.00001
Maribacter cobaltidurans	1178778	S	310562	48655	359217	0.08657
Maribacter sp. T28	1836467	S	1410	395	1805	0.00043
Maribacter sp. HTCC2170	313603	S	1189	124	1313	0.00032
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	475	828	1303	0.00031
Maribacter sp. MAR_2009_60	1250153	S	387	703	1090	0.00026
Muricauda ruestringensis	111501	S	8792	477	9269	0.00223
Muricauda lutaonensis	516051	S	4333	181	4514	0.00109
Winogradskyella sp. J14-2	1936080	S	6207	557	6764	0.00163
Winogradskyella sp. RHA_55	1249933	S	2379	549	2928	0.00071
Winogradskyella sp. PG-2	754409	S	2058	237	2295	0.00055
Winogradskyella sp. PC-19	754417	S	1930	446	2376	0.00057
Polaribacter sp. KT25b	1855336	S	1355	199	1554	0.00037
Polaribacter reichenbachii	996801	S	1344	185	1529	0.00037
Polaribacter sp. SA4-10	754397	S	1226	143	1369	0.00033
Polaribacter sp. MED152	313598	S	1164	139	1303	0.00031
Polaribacter sp. Hel1_33_78	1336804	S	1097	165	1262	0.00030
Polaribacter vadi	1774273	S	1063	144	1207	0.00029
Polaribacter sp. SA4-12	1312072	S	1039	174	1213	0.00029
Polaribacter sp. ALD11	2058137	S	988	254	1242	0.00030
Polaribacter sp. BM10	1529069	S	509	1181	1690	0.00041
Polaribacter sp. KT 15	1896175	S	487	1119	1606	0.00039
Flavobacterium columnare	996	S	978	396	1374	0.00033
Flavobacterium indicum	312277	S	732	106	838	0.00020
Flavobacterium johnsoniae	986	S	567	615	1182	0.00028
Flavobacterium commune	1306519	S	548	89	637	0.00015
Flavobacterium faecale	1355330	S	547	67	614	0.00015
Flavobacterium branchiophilum	55197	S	457	44	501	0.00012
Flavobacterium gilvum	1492737	S	456	56	512	0.00012
Flavobacterium arcticum	1784713	S	432	49	481	0.00012
Flavobacterium sp. MEBiC07310	2201181	S	432	34	466	0.00011
Flavobacterium psychrophilum	96345	S	414	149	563	0.00014
Flavobacterium sp. AJ004	1981981	S	385	53	438	0.00011
Flavobacterium crassostreae	1763534	S	383	106	489	0.00012
Flavobacterium sp. HYN0086	2249356	S	359	84	443	0.00011
Flavobacterium sp. HYN0056	2183896	S	337	67	404	0.00010
Flavobacterium sp. CJ74	2294119	S	275	21	296	0.00007
Flavobacterium sp. HYN0059	2175091	S	218	18	236	0.00006
Flavobacterium sp. HYN0048	2162713	S	196	17	213	0.00005
Flavobacterium sp. HYN0049	2172098	S	195	16	211	0.00005
Flavobacterium anhuiense	459526	S	125	461	586	0.00014
Arenibacter algicola	616991	S	7676	601	8277	0.00199
Tenacibaculum jejuense	584609	S	1549	195	1744	0.00042
Tenacibaculum todarodis	1850252	S	1525	370	1895	0.00046
Tenacibaculum sp. SZ-18	754423	S	1405	270	1675	0.00040
Tenacibaculum dicentrarchi	669041	S	1322	862	2184	0.00053
Tenacibaculum maritimum	107401	S	1128	238	1366	0.00033
Lacinutrix sp. 5H-3-7-4	983544	S	2521	754	3275	0.00079
Lacinutrix sp. Bg11-31	2057808	S	1847	200	2047	0.00049
Lacinutrix venerupis	1486034	S	1840	450	2290	0.00055
Formosa sp. Hel1_31_208	1798225	S	2443	203	2646	0.00064
Formosa agariphila	320324	S	2157	270	2427	0.00058
Formosa sp. Hel1_33_131	1336794	S	744	87	831	0.00020
Formosa sp. Hel3_A1_48	1336795	S	614	153	767	0.00018
Siansivirga zeaxanthinifaciens	762954	S	4847	703	5550	0.00134
Tamlana sp. UJ94	2069432	S	4788	456	5244	0.00126
Flavobacteriaceae bacterium	1871037	S	1688	163	1851	0.00045
