Sample	Reads	TaxID	Rank	Taxon
SRR24442556	201	53399	S	Hyphomicrobium denitrificans
SRR24442556	25	717785	S	Hyphomicrobium sp. MC1
SRR24442556	24	1427356	S	Hyphomicrobium nitrativorans
SRR24442556	92	531813	S	Pelagibacterium halotolerans
SRR24442556	47	1069	S	Rhodomicrobium vannielii
SRR24442556	104	674703	S	Rhodoplanes sp. Z2-YC6860
SRR24442556	275	1079	S	Blastochloris viridis
SRR24442556	11	1608628	S	Candidatus Filomicrobium marinum
SRR24442556	201	2202828	S	Methylobacterium sp. 17Sr1-43
SRR24442556	122	2202825	S	Methylobacterium sp. 17SD2-17
SRR24442556	128	426117	S	Methylobacterium sp. 4-46
SRR24442556	92	114616	S	Methylobacterium nodulans
SRR24442556	146	270351	S	Methylobacterium aquaticum
SRR24442556	153	2202826	S	Methylobacterium sp. 17Sr1-1
SRR24442556	140	2202827	S	Methylobacterium sp. 17Sr1-28
SRR24442556	349	2067957	S	Methylobacterium sp. DM1
SRR24442556	143	2051553	S	Methylobacterium currus
SRR24442556	279	925818	S	Methylobacterium sp. AMS5
SRR24442556	466	418223	S	Methylobacterium phyllosphaerae
SRR24442556	1163	1826873	S	Methylobacterium sp. XJLM
SRR24442556	332	1479019	S	Methylobacterium sp. C1
SRR24442556	259	31998	S	Methylobacterium radiotolerans
SRR24442556	488	334852	S	Methylobacterium oryzae
SRR24442556	492	223967	S	Methylorubrum populi
SRR24442556	1168	408	S	Methylorubrum extorquens
SRR24442556	133	1882682	S	Microvirga ossetica
SRR24442556	185	2082949	S	Microvirga sp. 17 mud 1-3
SRR24442556	1762	293089	S	Martelella mediterranea
SRR24442556	632	686597	S	Martelella sp. AD-3
SRR24442556	261	1486262	S	Martelella endophytica
SRR24442556	142	1349819	S	Aureimonas sp. AU20
SRR24442556	131	1384459	S	Methyloceanibacter caenitepidi
SRR24442556	141	2170729	S	Methyloceanibacter sp. wino2
SRR24442556	355	1482074	S	Hartmannibacter diazotrophicus
SRR24442556	97	1235591	S	Pseudorhodoplanes sinuspersici
SRR24442556	666	280	S	Xanthobacter autotrophicus
SRR24442556	366	921	S	Starkeya novella
SRR24442556	188	7	S	Azorhizobium caulinodans
SRR24442556	197	331696	S	Pseudolabrys taiwanensis
SRR24442556	294	2304600	S	Breoghania sp. L-A4
SRR24442556	79	1798205	S	Cohaesibacter sp. ES.047
SRR24442556	1058	529	S	Ochrobactrum anthropi
SRR24442556	100	271865	S	Ochrobactrum sp. A44
SRR24442556	313	419475	S	Ochrobactrum pseudogrignonense
SRR24442556	238	571256	S	Ochrobactrum pituitosum
SRR24442556	394	981386	S	Brucella vulpis
SRR24442556	369	1885919	S	Brucella sp. 141012304
SRR24442556	242	1149952	S	Brucella sp. 09RB8471
SRR24442556	177	1844051	S	Brucella sp. 09RB8910
SRR24442556	60	1922226	S	Anderseniella sp. Alg231-50
SRR24442556	28	1458461	S	Candidatus Phaeomarinobacter ectocarpi
SRR24442556	766	256618	S	Parvibaculum lavamentivorans
SRR24442556	12	2026785	S	Rhodobiaceae bacterium
SRR24442556	503	444444	S	Chelatococcus daeguensis
SRR24442556	472	1702325	S	Chelatococcus sp. CO-6
SRR24442556	49	187303	S	Methylocystis sp. SC2
SRR24442556	61	655015	S	Methylocystis bryophila
SRR24442556	85	426	S	Methylosinus trichosporium
SRR24442556	53	199596	S	Methylocella silvestris
SRR24442556	29	533	S	Beijerinckia indica
SRR24442556	29	1686310	S	Bartonella apis
SRR24442556	41	165694	S	Bartonella schoenbuchensis
SRR24442556	11	803	S	Bartonella quintana
SRR24442556	9	388640	S	Bartonella australis
SRR24442556	8	33047	S	Bartonella vinsonii
SRR24442556	7	38323	S	Bartonella henselae
SRR24442556	6	111504	S	Bartonella birtlesii
SRR24442556	46	85701	S	Bartonella tribocorum
SRR24442556	7	33045	S	Bartonella grahamii
SRR24442556	6	155194	S	Bartonella bovis
SRR24442556	3	774	S	Bartonella bacilliformis
SRR24442556	373	160791	S	Sphingomonas wittichii
SRR24442556	36	1030157	S	Sphingomonas sp. KC8
SRR24442556	38	1609977	S	Sphingomonas hengshuiensis
SRR24442556	234	397260	S	Sphingomonas sanxanigenens
SRR24442556	906	745310	S	Sphingomonas sp. MM-1
SRR24442556	135	1390395	S	Sphingomonas sp. LK11
SRR24442556	313	93064	S	Sphingomonas koreensis
SRR24442556	29	1327635	S	Sphingomonas sp. Cra20
SRR24442556	67	1549858	S	Sphingomonas taxi
SRR24442556	379	2219696	S	Sphingomonas sp. FARSPH
SRR24442556	35	1560345	S	Sphingomonas panacis
SRR24442556	27	941907	S	Sphingomonas indica
SRR24442556	38	1938607	S	Sphingomonas sp. LM7
SRR24442556	480	1921510	S	Sphingomonas sp. JJ-A5
SRR24442556	484	1961362	S	Sphingomonas sp. NIC1
SRR24442556	370	152682	S	Sphingomonas melonis
SRR24442556	277	13690	S	Sphingobium yanoikuyae
SRR24442556	213	627192	S	Sphingobium sp. SYK-6
SRR24442556	228	2082188	S	Sphingobium sp. YG1
SRR24442556	542	120107	S	Sphingobium cloacae
SRR24442556	62	1843368	S	Sphingobium sp. RAC03
SRR24442556	296	1673076	S	Sphingobium hydrophobicum
SRR24442556	793	1315974	S	Sphingobium sp. TKS
SRR24442556	338	484429	S	Sphingobium sp. YBL2
SRR24442556	639	1332080	S	Sphingobium baderi
SRR24442556	107	1855519	S	Sphingobium sp. EP60837
SRR24442556	10	2072936	S	Sphingobium sp. SCG-1
SRR24442556	572	407020	S	Sphingobium sp. MI1205
SRR24442556	121	46429	S	Sphingobium chlorophenolicum
SRR24442556	290	76947	S	Sphingobium herbicidovorans
SRR24442556	419	332056	S	Sphingobium japonicum
SRR24442556	407	332055	S	Sphingobium indicum
SRR24442556	369	33050	S	Sphingopyxis macrogoltabida
SRR24442556	180	292913	S	Sphingopyxis sp. 113P3
SRR24442556	42	1357916	S	Sphingopyxis sp. QXT-31
SRR24442556	130	33052	S	Sphingopyxis terrae
SRR24442556	237	1874061	S	Sphingopyxis sp. EG6
SRR24442556	105	1914525	S	Sphingopyxis sp. FD7
SRR24442556	1252	267128	S	Sphingopyxis granuli
SRR24442556	44	117207	S	Sphingopyxis alaskensis
SRR24442556	186	2054227	S	Sphingopyxis sp. WS5A3p
SRR24442556	49	1515612	S	Sphingopyxis fribergensis
SRR24442556	2	1913578	S	Sphingopyxis sp. LPB0140
SRR24442556	293	1866325	S	Sphingopyxis sp. MG
SRR24442556	383	158500	S	Novosphingobium resinovorum
SRR24442556	103	48935	S	Novosphingobium aromaticivorans
SRR24442556	50	1609758	S	Novosphingobium sp. P6W
SRR24442556	71	1016987	S	Novosphingobium sp. THN1
SRR24442556	409	702113	S	Novosphingobium sp. PP1Y
SRR24442556	671	205844	S	Novosphingobium pentaromativorans
SRR24442556	48	1922222	S	Sphingorhabdus sp. Alg231-15
SRR24442556	143	2077182	S	Sphingorhabdus sp. YGSMI21
SRR24442556	67	1806885	S	Sphingorhabdus sp. M41
SRR24442556	113	266812	S	Sphingorhabdus flavimaris
SRR24442556	223	1634516	S	Citromicrobium sp. JL477
SRR24442556	285	1842535	S	Blastomonas sp. RAC04
SRR24442556	215	1550728	S	Blastomonas fulva
SRR24442556	483	542	S	Zymomonas mobilis
SRR24442556	408	1850238	S	Rhizorhabdus dicambivorans
SRR24442556	965	39960	S	Erythrobacter litoralis
SRR24442556	51	502682	S	Erythrobacter gangjinensis
SRR24442556	136	1798193	S	Erythrobacter sp. HL-111
SRR24442556	449	1648404	S	Erythrobacter atlanticus
SRR24442556	115	266951	S	Erythrobacter seohaensis
SRR24442556	747	192812	S	Erythrobacter flavus
SRR24442556	39	2011159	S	Erythrobacter sp. KY5
SRR24442556	58	2182384	S	Erythrobacter sp. YH-07
SRR24442556	13	1922225	S	Erythrobacter sp. Alg231-14
SRR24442556	104	645517	S	Altererythrobacter namhicola
SRR24442556	161	361183	S	Altererythrobacter epoxidivorans
SRR24442556	488	1267766	S	Altererythrobacter atlanticus
SRR24442556	339	2060312	S	Altererythrobacter sp. B11
SRR24442556	70	543877	S	Altererythrobacter marensis
SRR24442556	70	692370	S	Altererythrobacter dongtanensis
SRR24442556	14	2185142	S	Altererythrobacter sp. ZODW24
SRR24442556	72	1982042	S	Altererythrobacter mangrovi
SRR24442556	17	476157	S	Altererythrobacter ishigakiensis
SRR24442556	223	2023229	S	Porphyrobacter HT-58-2
SRR24442556	193	2003315	S	Porphyrobacter sp. CACIAM 03H1
SRR24442556	175	1896196	S	Porphyrobacter sp. LM 6
SRR24442556	110	1112	S	Porphyrobacter neustonensis
SRR24442556	719	450378	S	Croceicoccus marinus
SRR24442556	1659	1348774	S	Croceicoccus naphthovorans
SRR24442556	465	528244	S	Azospirillum thiophilum
SRR24442556	1069	192	S	Azospirillum brasilense
SRR24442556	564	193	S	Azospirillum lipoferum
SRR24442556	411	682998	S	Azospirillum sp. M2T2B2
SRR24442556	360	1226968	S	Azospirillum humicireducens
SRR24442556	616	664962	S	Azospirillum sp. TSH58
SRR24442556	66	55518	S	Magnetospirillum gryphiswaldense
SRR24442556	180	84159	S	Magnetospirillum magneticum
SRR24442556	171	1663591	S	Magnetospirillum sp. XM-1
SRR24442556	195	1639348	S	Magnetospirillum sp. ME-1
SRR24442556	68	220697	S	Thalassospira xiamenensis
SRR24442556	59	2048283	S	Thalassospira marina
SRR24442556	194	34018	S	Rhodospirillum centenum
SRR24442556	7	1085	S	Rhodospirillum rubrum
SRR24442556	1810	171437	S	Tistrella mobilis
SRR24442556	112	28077	S	Nitrospirillum amazonense
SRR24442556	116	2220096	S	Rhodospirillaceae bacterium SCSIO 08040
SRR24442556	93	1084	S	Pararhodospirillum photometricum
SRR24442556	95	1612173	S	Niveispirillum cyanobacteriorum
SRR24442556	10	1288970	S	Magnetospira sp. QH-2
SRR24442556	6	1549855	S	Haematospirillum jordaniae
SRR24442556	0	1263979	S	Candidatus Endolissoclinum faulkneri
SRR24442556	385	265959	S	Komagataeibacter saccharivorans
SRR24442556	42	436	S	Komagataeibacter hansenii
SRR24442556	141	265960	S	Komagataeibacter nataicola
SRR24442556	236	1177712	S	Komagataeibacter medellinensis
SRR24442556	197	33995	S	Komagataeibacter europaeus
SRR24442556	139	28448	S	Komagataeibacter xylinus
SRR24442556	24	435	S	Acetobacter aceti
SRR24442556	35	431306	S	Acetobacter ghanensis
SRR24442556	12	1076596	S	Acetobacter persici
SRR24442556	88	104102	S	Acetobacter tropicalis
SRR24442556	318	438	S	Acetobacter pasteurianus
SRR24442556	72	481146	S	Acetobacter ascendens
SRR24442556	7	446692	S	Acetobacter senegalensis
SRR24442556	266	257708	S	Roseomonas gilardii
SRR24442556	385	2018065	S	Roseomonas sp. FDAARGOS_362
SRR24442556	567	62140	S	Acidiphilium multivorum
SRR24442556	146	524	S	Acidiphilium cryptum
SRR24442556	117	442	S	Gluconobacter oxydans
SRR24442556	49	318683	S	Gluconobacter albidus
SRR24442556	45	1969806	S	Acidisphaera sp. G45-3
SRR24442556	33	364410	S	Granulibacter bethesdensis
SRR24442556	53	33996	S	Gluconacetobacter diazotrophicus
SRR24442556	83	153496	S	Kozakia baliensis
SRR24442556	22	91915	S	Asaia bogorensis
SRR24442556	17	320497	S	Neoasaia chiangmaiensis
SRR24442556	5	1510841	S	Parasaccharibacter apium
SRR24442556	112	74313	S	Brevundimonas subvibrioides
SRR24442556	131	588932	S	Brevundimonas naejangsanensis
SRR24442556	71	1938605	S	Brevundimonas sp. LM2
SRR24442556	231	1532555	S	Brevundimonas sp. DS20
SRR24442556	202	293	S	Brevundimonas diminuta
SRR24442556	187	41276	S	Brevundimonas vesicularis
SRR24442556	219	1827469	S	Brevundimonas sp. GW460-12-10-14-LB2
SRR24442556	240	155892	S	Caulobacter vibrioides
SRR24442556	96	69666	S	Caulobacter mirabilis
SRR24442556	77	366602	S	Caulobacter sp. K31
SRR24442556	153	88688	S	Caulobacter segnis
SRR24442556	89	69395	S	Caulobacter henricii
SRR24442556	249	284016	S	Phenylobacterium zucineum
SRR24442556	45	2201350	S	Phenylobacterium sp. HYN0004
SRR24442556	21	78587	S	Asticcacaulis excentricus
SRR24442556	4	1759059	S	Caulobacteraceae bacterium OTSz_A_272
SRR24442556	1245	991904	S	Polymorphum gilvum
SRR24442556	142	1868589	S	Phreatobacter cathodiphilus
SRR24442556	3	349221	S	Micavibrio aeruginosavorus
SRR24442556	6	767892	S	Candidatus Puniceispirillum marinum
SRR24442556	15	208216	S	Parvularcula bermudensis
SRR24442556	72	787	S	Rickettsia australis
SRR24442556	4	784	S	Orientia tsutsugamushi
SRR24442556	1	2115978	S	Candidatus Phycorickettsia trachydisci
SRR24442556	4	951	S	Neorickettsia sennetsu
SRR24442556	1	33994	S	Neorickettsia helminthoeca
SRR24442556	9	779	S	Ehrlichia ruminantium
SRR24442556	4	234827	S	Candidatus Midichloria mitochondrii
SRR24442556	7	1528098	S	Rickettsiales bacterium Ac37b
SRR24442556	8	1977864	S	Candidatus Pelagibacter sp. RS39
SRR24442556	4	1388755	S	Candidatus Pelagibacter sp. HIMB1321
SRR24442556	2	198252	S	Candidatus Pelagibacter ubique
SRR24442556	0	744985	S	alpha proteobacterium HIMB59
SRR24442556	3	859653	S	alpha proteobacterium HIMB5
SRR24442556	9	1925548	S	Candidatus Fonsibacter ubiquis
SRR24442556	1	1124597	S	Magnetococcus marinus
SRR24442556	0	91604	S	Candidatus Paracaedibacter acanthamoebae
SRR24442556	1	1509244	S	Candidatus Nucleicultrix amoebiphila
SRR24442556	0	86106	S	endosymbiont of Acanthamoeba sp. UWC8
SRR24442556	57091	298657	S	Pseudoalteromonas spongiae
SRR24442556	1171	1348114	S	Pseudoalteromonas piratica
SRR24442556	185	161398	S	Pseudoalteromonas phenolica
SRR24442556	96	43662	S	Pseudoalteromonas piscicida
SRR24442556	125	394751	S	Pseudoalteromonas arctica
SRR24442556	58	621376	S	Pseudoalteromonas donghaensis
SRR24442556	27	314281	S	Pseudoalteromonas tunicata
SRR24442556	26	43657	S	Pseudoalteromonas luteoviolacea
SRR24442556	8	43658	S	Pseudoalteromonas rubra
SRR24442556	12	227	S	Pseudoalteromonas carrageenovora
SRR24442556	10	288	S	Pseudoalteromonas atlantica
SRR24442556	35	1761891	S	Pseudoalteromonas sp. 13-15
SRR24442556	12	1514074	S	Pseudoalteromonas sp. NC201
SRR24442556	7	247523	S	Pseudoalteromonas aliena
SRR24442556	5	28107	S	Pseudoalteromonas espejiana
SRR24442556	25	267375	S	Pseudoalteromonas marina
SRR24442556	82	43659	S	Pseudoalteromonas tetraodonis
SRR24442556	16	176102	S	Pseudoalteromonas agarivorans
SRR24442556	6	166935	S	Pseudoalteromonas translucida
SRR24442556	31	152297	S	Pseudoalteromonas issachenkonii
SRR24442556	38	234831	S	Pseudoalteromonas sp. SM9913
SRR24442556	18	228	S	Pseudoalteromonas haloplanktis
SRR24442556	1221	1671721	S	Marinobacter sp. CP1
SRR24442556	400	1761794	S	Marinobacter sp. es.042
SRR24442556	535	2743	S	Marinobacter hydrocarbonoclasticus
SRR24442556	33	1420917	S	Marinobacter salarius
SRR24442556	17	1420916	S	Marinobacter similis
SRR24442556	30	2304594	S	Marinobacter sp. Arc7-DN-1
SRR24442556	21	1874317	S	Marinobacter salinus
SRR24442556	77	1749259	S	Marinobacter sp. LQ44
SRR24442556	4	1415568	S	Marinobacter sp. LV10R510-11A
SRR24442556	30	330734	S	Marinobacter psychrophilus
SRR24442556	20	490759	S	Marinobacter sp. BSs20148
SRR24442556	351	28108	S	Alteromonas macleodii
SRR24442556	431	314275	S	Alteromonas mediterranea
SRR24442556	73	715451	S	Alteromonas naphthalenivorans
SRR24442556	9	2267264	S	Alteromonas sp. RKMC-009
SRR24442556	12	589873	S	Alteromonas australica
SRR24442556	178	2058133	S	Alteromonas sp. MB-3u-76
SRR24442556	5	1714845	S	Alteromonas sp. BL110
SRR24442556	349	287094	S	Alteromonas addita
SRR24442556	184	1917158	S	Alteromonas sp. RW2A1
SRR24442556	41	680279	S	Agarivorans gilvus
SRR24442556	12	2183582	S	Salinimonas sp. HMF8227
SRR24442556	34	2303538	S	Salinimonas sp. N102
SRR24442556	6	1526571	S	Lacimicrobium alkaliphilum
SRR24442556	7	2172099	S	Catenovulum sp. CCB-QB4
SRR24442556	2	300231	S	Glaciecola nitratireducens
SRR24442556	5	983545	S	Glaciecola sp. 4H-3-7+YE-5
SRR24442556	4	326544	S	Paraglaciecola psychrophila
SRR24442556	24	359303	S	Shewanella loihica
SRR24442556	557	24	S	Shewanella putrefaciens
SRR24442556	14	70864	S	Shewanella pealeana
SRR24442556	103	38313	S	Shewanella algae
SRR24442556	10	60478	S	Shewanella amazonensis
SRR24442556	31	62322	S	Shewanella baltica
SRR24442556	4	93973	S	Shewanella japonica
SRR24442556	6	192073	S	Shewanella denitrificans
SRR24442556	95	2018305	S	Shewanella bicestrii
SRR24442556	5	271097	S	Shewanella sediminis
SRR24442556	44	94122	S	Shewanella sp. ANA-3
SRR24442556	5	60217	S	Shewanella violacea
SRR24442556	228	351745	S	Shewanella sp. W3-18-1
SRR24442556	27	60481	S	Shewanella sp. MR-7
SRR24442556	5	70863	S	Shewanella oneidensis
SRR24442556	4	260364	S	Shewanella marisflavi
SRR24442556	3	60961	S	Shewanella woodyi
SRR24442556	8	56812	S	Shewanella frigidimarina
SRR24442556	3	271098	S	Shewanella halifaxensis
SRR24442556	3	43661	S	Shewanella benthica
SRR24442556	1	404011	S	Shewanella piezotolerans
SRR24442556	1	225848	S	Shewanella psychrophila
SRR24442556	19	2059264	S	Shewanella sp. Pdp11
SRR24442556	4	2029986	S	Shewanella sp. WE21
SRR24442556	13	60480	S	Shewanella sp. MR-4
SRR24442556	54	58049	S	Colwellia sp. MT41
SRR24442556	52	28229	S	Colwellia psychrerythraea
SRR24442556	111	1967665	S	Colwellia beringensis
SRR24442556	22	1816218	S	Colwellia sp. PAMC 20917
SRR24442556	55	1816219	S	Colwellia sp. PAMC 21821
SRR24442556	39	2161872	S	Colwellia sp. Arc7-D
SRR24442556	25	1763536	S	Thalassotalea crassostreae
SRR24442556	45	44012	S	Ferrimonas balearica
SRR24442556	39	2100422	S	Idiomarina sp. OT37-5b
SRR24442556	27	1096243	S	Idiomarina piscisalsi
SRR24442556	-41	135577	S	Idiomarina loihiensis
SRR24442556	25	2055892	S	Idiomarina sp. X4
SRR24442556	22	1298881	S	Idiomarinaceae bacterium HL-53
SRR24442556	7	357794	S	Psychromonas ingrahamii
SRR24442556	8	314282	S	Psychromonas sp. CNPT3
SRR24442556	12	80854	S	Moritella viscosa
SRR24442556	7	69539	S	Moritella yayanosii
SRR24442556	6017	1605891	S	Lysobacter maris
SRR24442556	3089	69	S	Lysobacter enzymogenes
SRR24442556	1412	84531	S	Lysobacter antibioticus
SRR24442556	1479	435897	S	Lysobacter capsici
SRR24442556	406	2290922	S	Lysobacter sp. TY2-98
SRR24442556	1156	262324	S	Lysobacter gummosus
SRR24442556	4067	40324	S	Stenotrophomonas maltophilia
SRR24442556	211	2072414	S	Stenotrophomonas sp. ESTM1D_MKCIP4_1
SRR24442556	254	2072413	S	Stenotrophomonas sp. SAU14A_NAIMI4_5
SRR24442556	193	2072405	S	Stenotrophomonas sp. ZAC14D2_NAIMI4_7
SRR24442556	207	2072412	S	Stenotrophomonas sp. ZAC14A_NAIMI4_1
SRR24442556	617	2072408	S	Stenotrophomonas sp. YAU14A_MKIMI4_1
SRR24442556	145	2072407	S	Stenotrophomonas sp. YAU14D1_LEIMI4_1
SRR24442556	155	2072406	S	Stenotrophomonas sp. ZAC14D2_NAIMI4_6
SRR24442556	85	2072409	S	Stenotrophomonas sp. SAU14A_NAIMI4_8
SRR24442556	3613	128780	S	Stenotrophomonas acidaminiphila
SRR24442556	583	216778	S	Stenotrophomonas rhizophila
SRR24442556	552	1904944	S	Stenotrophomonas sp. LM091
SRR24442556	587	2303750	S	Stenotrophomonas sp. G4
SRR24442556	354	2040586	S	Stenotrophomonas sp. Pemsol
SRR24442556	620	2005046	S	Stenotrophomonas sp. WZN-1
SRR24442556	297	1827305	S	Stenotrophomonas sp. MYb57
SRR24442556	527	343	S	Xanthomonas translucens
SRR24442556	765	56458	S	Xanthomonas sacchari
SRR24442556	825	339	S	Xanthomonas campestris
SRR24442556	175	347	S	Xanthomonas oryzae
SRR24442556	188	56450	S	Xanthomonas cassavae
SRR24442556	1623	346	S	Xanthomonas citri
SRR24442556	56	29447	S	Xanthomonas albilineans
SRR24442556	395	56460	S	Xanthomonas vesicatoria
SRR24442556	197	56454	S	Xanthomonas hortorum
SRR24442556	134	1985254	S	Xanthomonas phaseoli
SRR24442556	55	56459	S	Xanthomonas vasicola
SRR24442556	57	48664	S	Xanthomonas fragariae
SRR24442556	115	56448	S	Xanthomonas arboricola
SRR24442556	599	456327	S	Xanthomonas euvesicatoria
SRR24442556	512	90270	S	Xanthomonas gardneri
SRR24442556	453	442694	S	Xanthomonas perforans
SRR24442556	2393	314722	S	Pseudoxanthomonas suwonensis
SRR24442556	902	415229	S	Pseudoxanthomonas spadix
SRR24442556	439	2006110	S	Luteimonas sp. 100111
SRR24442556	509	2172536	S	Luteimonas sp. 83-4
SRR24442556	363	1896164	S	Luteimonas sp. JM171
SRR24442556	10	1444770	S	Xylella taiwanensis
SRR24442556	18	2371	S	Xylella fastidiosa
SRR24442556	393	445710	S	Dyella thiooxydans
SRR24442556	210	231455	S	Dyella japonica
SRR24442556	118	1379159	S	Dyella jiangningensis
SRR24442556	196	323415	S	Dokdonella koreensis
SRR24442556	224	666685	S	Rhodanobacter denitrificans
SRR24442556	12	2021234	S	Ahniella affigens
SRR24442556	55	242606	S	Luteibacter rhizovicinus
SRR24442556	77	81475	S	Frateuria aurantia
SRR24442556	1732	294	S	Pseudomonas fluorescens
SRR24442556	256	380021	S	Pseudomonas protegens
SRR24442556	177	76758	S	Pseudomonas orientalis
SRR24442556	156	47878	S	Pseudomonas azotoformans
SRR24442556	103	200451	S	Pseudomonas poae
SRR24442556	61	47879	S	Pseudomonas corrugata
SRR24442556	346	76760	S	Pseudomonas rhodesiae
SRR24442556	86	200450	S	Pseudomonas trivialis
SRR24442556	68	651740	S	Pseudomonas cedrina
SRR24442556	102	47883	S	Pseudomonas synxantha
SRR24442556	49	183795	S	Pseudomonas mediterranea
SRR24442556	80	75612	S	Pseudomonas mandelii
SRR24442556	30	46679	S	Pseudomonas mucidolens
SRR24442556	29	29442	S	Pseudomonas tolaasii
SRR24442556	67	169669	S	Pseudomonas extremorientalis
SRR24442556	47	129817	S	Pseudomonas brenneri
SRR24442556	206	76761	S	Pseudomonas veronii
SRR24442556	17	75588	S	Pseudomonas libanensis
SRR24442556	4088	287	S	Pseudomonas aeruginosa
SRR24442556	484	300	S	Pseudomonas mendocina
SRR24442556	204	1149133	S	Pseudomonas furukawaii
SRR24442556	246	330	S	Pseudomonas pseudoalcaligenes
SRR24442556	217	53408	S	Pseudomonas citronellolis
SRR24442556	80	53412	S	Pseudomonas resinovorans
SRR24442556	61	43263	S	Pseudomonas alcaligenes
SRR24442556	2765	303	S	Pseudomonas putida
SRR24442556	141	76759	S	Pseudomonas monteilii
SRR24442556	632	70775	S	Pseudomonas plecoglossicida
SRR24442556	34	47885	S	Pseudomonas oryzihabitans
SRR24442556	83	47880	S	Pseudomonas fulva
SRR24442556	497	78327	S	Pseudomonas mosselii
SRR24442556	1407	316	S	Pseudomonas stutzeri
SRR24442556	86	271420	S	Pseudomonas xanthomarina
SRR24442556	334	74829	S	Pseudomonas balearica
SRR24442556	1039	317	S	Pseudomonas syringae
SRR24442556	69	33069	S	Pseudomonas viridiflava
SRR24442556	27	36746	S	Pseudomonas cichorii
SRR24442556	41	47877	S	Pseudomonas amygdali
SRR24442556	28	29438	S	Pseudomonas savastanoi
SRR24442556	62	50340	S	Pseudomonas fuscovaginae
