Sample	Reads	TaxID	Rank	Taxon
SRR24442555	175	754429	S	                    Gilvibacter sp. SZ-19
SRR24442555	159	101385	S	                    Aequorivita sublithincola
SRR24442555	155	1014	S	                    Weeksella virosa
SRR24442555	147	1453352	S	                    Sediminicola sp. YIK13
SRR24442555	138	252307	S	                    Robiginitalea biformata
SRR24442555	132	1336796	S	                    Gillisia sp. Hel1_33_143
SRR24442555	96	57029	S	                    Psychroflexus torquis
SRR24442555	41	28251	S	                    Ornithobacterium rhinotracheale
SRR24442555	134	253245	S	                    Owenweeksia hongkongensis
SRR24442555	15	367806	S	                    Blattabacterium sp. (Blatta orientalis)
SRR24442555	11	624186	S	                    Blattabacterium sp. (Blattella germanica)
SRR24442555	9	164516	S	                    Blattabacterium clevelandi
SRR24442555	9	1186051	S	                    Blattabacterium sp. (Blaberus giganteus)
SRR24442555	9	1316444	S	                    Blattabacterium sp. (Nauphoeta cinerea)
SRR24442555	9	1653831	S	                    Blattabacterium cuenoti
SRR24442555	5	164514	S	                    Blattabacterium punctulatus
SRR24442555	4	39768	S	                    Blattabacterium sp. (Mastotermes darwiniensis)
SRR24442555	1	367488	S	                    Blattabacterium sp. (Periplaneta americana)
SRR24442555	70	191579	S	                    Fluviicola taffensis
SRR24442555	13	1415657	S	                    Candidatus Walczuchella monophlebidarum
SRR24442555	7	336810	S	                    Candidatus Sulcia muelleri
SRR24442555	8	242600	S	                    Ichthyobacterium seriolicida
SRR24442555	3396	104	S	                    Cyclobacterium marinum
SRR24442555	1416	320787	S	                    Cyclobacterium amurskyense
SRR24442555	397	390884	S	                    Echinicola vietnamensis
SRR24442555	294	1795355	S	                    Echinicola strongylocentroti
SRR24442555	236	1727163	S	                    Algoriphagus sp. M8-2
SRR24442555	226	388413	S	                    Algoriphagus machipongonensis
SRR24442555	446	232259	S	                    Belliella baltica
SRR24442555	431	280473	S	                    Aquiflexum balticum
SRR24442555	556	1784714	S	                    Arcticibacterium luteifluviistationis
SRR24442555	157	1211326	S	                    Spirosoma aerolatum
SRR24442555	70	2057025	S	                    Spirosoma pollinicola
SRR24442555	66	1178516	S	                    Spirosoma montaniterrae
SRR24442555	60	564064	S	                    Spirosoma rigui
SRR24442555	32	1379870	S	                    Spirosoma radiotolerans
SRR24442555	150	106	S	                    Runella slithyformis
SRR24442555	56	2259595	S	                    Runella sp. HYN0085
SRR24442555	175	316068	S	                    Leadbetterella byssophila
SRR24442555	173	94254	S	                    Dyadobacter fermentans
SRR24442555	92	1834519	S	                    Fibrella sp. ES10-3-2-2
SRR24442555	58	651143	S	                    Fibrella aestuarina
SRR24442555	99	985	S	                    Cytophaga hutchinsonii
SRR24442555	64	2183547	S	                    Pseudarcicella sp. HME7025
SRR24442555	106	1484118	S	                    Hymenobacter sp. PAMC 26628
SRR24442555	106	1850093	S	                    Hymenobacter nivis
SRR24442555	94	1411621	S	                    Hymenobacter sedentarius
SRR24442555	92	2319843	S	                    Hymenobacter sp. sh-6
SRR24442555	87	1484116	S	                    Hymenobacter sp. PAMC 26554
SRR24442555	86	1356852	S	                    Hymenobacter sp. APR13
SRR24442555	84	1446467	S	                    Hymenobacter swuensis
SRR24442555	70	1385664	S	                    Hymenobacter sp. DG25B
SRR24442555	19	1385663	S	                    Hymenobacter sp. DG25A
SRR24442555	135	323450	S	                    Pontibacter actiniarum
SRR24442555	81	388950	S	                    Pontibacter akesuensis
SRR24442555	40	400092	S	                    Pontibacter korlensis
SRR24442555	85	1379909	S	                    Rufibacter sp. DG15C
SRR24442555	49	1379910	S	                    Rufibacter sp. DG31D
SRR24442555	43	512763	S	                    Rufibacter tibetensis
SRR24442555	1165	1006	S	                    Marivirga tractuosa
SRR24442555	104	1257021	S	                    Flammeovirgaceae bacterium 311
SRR24442555	68	1191459	S	                    Flammeovirga sp. MY04
SRR24442555	399	1945892	S	                    Cytophagales bacterium TFI 002
SRR24442555	195	2321403	S	                    Chryseolinea sp. KIS68-18
SRR24442555	271	999	S	                    Bernardetia litoralis
SRR24442555	95	281120	S	                    Candidatus Amoebophilus asiaticus
SRR24442555	31	247481	S	                    Candidatus Cardinium hertigii
SRR24442555	20	249402	S	                    Cardinium endosymbiont of Encarsia pergandiella
SRR24442555	6	650378	S	                    Cardinium endosymbiont of Sogatella furcifera
SRR24442555	125	1085624	S	                    Persicobacter sp. JZB09
SRR24442555	222	28129	S	                    Prevotella denticola
SRR24442555	87	839	S	                    Prevotella ruminicola
SRR24442555	34	52227	S	                    Prevotella dentalis
SRR24442555	32	28131	S	                    Prevotella intermedia
SRR24442555	24	652716	S	                    Prevotella sp. oral taxon 299
SRR24442555	14	76123	S	                    Prevotella enoeca
SRR24442555	10	589436	S	                    Prevotella fusca
SRR24442555	6	28132	S	                    Prevotella melaninogenica
SRR24442555	5	589437	S	                    Prevotella scopos
SRR24442555	5	1177574	S	                    Prevotella jejuni
SRR24442555	58	28116	S	                    Bacteroides ovatus
SRR24442555	51	47678	S	                    Bacteroides caccae
SRR24442555	42	28113	S	                    Bacteroides heparinolyticus
SRR24442555	37	290053	S	                    Bacteroides helcogenes
SRR24442555	36	151276	S	                    Bacteroides coprosuis
SRR24442555	31	817	S	                    Bacteroides fragilis
SRR24442555	30	246787	S	                    Bacteroides cellulosilyticus
SRR24442555	18	376805	S	                    Bacteroides salanitronis
SRR24442555	15	818	S	                    Bacteroides thetaiotaomicron
SRR24442555	11	821	S	                    Bacteroides vulgatus
SRR24442555	10	28119	S	                    Bacteroides zoogleoformans
SRR24442555	7	1796613	S	                    Bacteroides caecimuris
SRR24442555	5	357276	S	                    Bacteroides dorei
SRR24442555	244	1796646	S	                    Muribaculum intestinale
SRR24442555	112	328814	S	                    Alistipes shahii
SRR24442555	54	214856	S	                    Alistipes finegoldii
SRR24442555	51	1433126	S	                    Mucinivorans hirudinis
SRR24442555	42	28123	S	                    Porphyromonas asaccharolytica
SRR24442555	30	837	S	                    Porphyromonas gingivalis
SRR24442555	29	393921	S	                    Porphyromonas crevioricanis
SRR24442555	27	1642646	S	                    Petrimonas mucosa
SRR24442555	16	1562970	S	                    Fermentimonas caenicola
SRR24442555	64	712710	S	                    Tannerella sp. oral taxon HOT-286
SRR24442555	11	28112	S	                    Tannerella forsythia
SRR24442555	5	823	S	                    Parabacteroides distasonis
SRR24442555	113	28118	S	                    Odoribacter splanchnicus
SRR24442555	47	397865	S	                    Barnesiella viscericola
SRR24442555	44	1642647	S	                    Proteiniphilum saccharofermentans
SRR24442555	27	511435	S	                    Candidatus Azobacteroides pseudotrichonymphae
SRR24442555	11	1400053	S	                    Bacteroidales bacterium CF
SRR24442555	29	185300	S	                    Paludibacter propionicigenes
SRR24442555	94	1168034	S	                    Draconibacterium orientale
SRR24442555	76	1717717	S	                    Marinifilaceae bacterium SPP2
SRR24442555	73	1307839	S	                    Salinivirga cyanobacteriivorans
SRR24442555	50	889453	S	                    Alkalitalea saponilacus
SRR24442555	202	2026787	S	                  Rhodothermaceae bacterium
SRR24442555	68	1779382	S	                  Rhodothermaceae bacterium RA
SRR24442555	340	29549	S	                  Rhodothermus marinus
SRR24442555	141	146919	S	                  Salinibacter ruber
SRR24442555	265	446683	S	                    Niabella soli
SRR24442555	21	1176587	S	                    Niabella ginsenosidivorans
SRR24442555	60	79329	S	                    Chitinophaga pinensis
SRR24442555	56	2033437	S	                    Chitinophaga sp. MD30
SRR24442555	34	2029983	S	                    Chitinophaga caeni
SRR24442555	130	2315862	S	                    Pseudoflavitalea sp. 5GH32-13
SRR24442555	48	1850526	S	                    Arachidicoccus sp. BS20
SRR24442555	33	2341117	S	                    Arachidicoccus sp. KIS59-12
SRR24442555	80	477680	S	                    Filimonas lacunae
SRR24442555	42	354356	S	                    Niastella koreensis
SRR24442555	40	1492898	S	                    Flavisolibacter tropicus
SRR24442555	66	652787	S	                    Mucilaginibacter mallensis
SRR24442555	53	1550579	S	                    Mucilaginibacter gotjawali
SRR24442555	49	423351	S	                    Mucilaginibacter paludis
SRR24442555	45	1234841	S	                    Mucilaginibacter sp. BJC16-A31
SRR24442555	22	1300914	S	                    Mucilaginibacter sp. PAMC 26640
SRR24442555	83	363852	S	                    Pedobacter ginsengisoli
SRR24442555	29	188932	S	                    Pedobacter cryoconitis
SRR24442555	24	1727164	S	                    Pedobacter sp. PACM 27299
SRR24442555	22	984	S	                    Pedobacter heparinus
SRR24442555	21	430522	S	                    Pedobacter steynii
SRR24442555	45	743722	S	                    Sphingobacterium sp. 21
SRR24442555	43	1538644	S	                    Sphingobacterium sp. ML3W
SRR24442555	40	1010	S	                    Sphingobacterium mizutaii
SRR24442555	18	1933220	S	                    Sphingobacterium sp. B29
SRR24442555	6	2003121	S	                    Sphingobacterium sp. G1-14
SRR24442555	66	995	S	                    Solitalea canadensis
SRR24442555	50	1986952	S	                    Sphingobacteriaceae bacterium GW460-11-11-14-LB5
SRR24442555	39	151895	S	                    Pseudopedobacter saltans
SRR24442555	331	2350	S	                    Haliscomenobacter hydrossis
SRR24442555	80	1008	S	                    Saprospira grandis
SRR24442555	249	1457365	S	                Bacteroidetes bacterium Omega
SRR24442555	142	274539	S	                    Chlorobaculum parvum
SRR24442555	106	274537	S	                    Chlorobaculum limnaeum
SRR24442555	85	1097	S	                    Chlorobaculum tepidum
SRR24442555	64	1096	S	                      Chlorobium phaeobacteroides
SRR24442555	40	1094	S	                      Chlorobium phaeovibrioides
SRR24442555	38	1092	S	                      Chlorobium limicola
SRR24442555	32	337090	S	                      Chlorobium chlorochromatii
SRR24442555	40	1100	S	                      Pelodictyon luteolum
SRR24442555	19	34090	S	                      Pelodictyon phaeoclathratiforme
SRR24442555	61	1102	S	                    Prosthecochloris aestuarii
SRR24442555	58	281093	S	                    Prosthecochloris sp. GSB1
SRR24442555	49	1974213	S	                    Prosthecochloris sp. HL-130-GSB
SRR24442555	39	1868325	S	                    Prosthecochloris sp. CIB 2401
SRR24442555	39	100716	S	                    Chloroherpeton thalassium
SRR24442555	32	591197	S	                    Ignavibacterium album
SRR24442555	26	1134405	S	                    Melioribacter roseus
SRR24442555	386	861299	S	                  Gemmatirosa kalamazoonesis
SRR24442555	213	173480	S	                  Gemmatimonas aurantiaca
SRR24442555	74	1379270	S	                  Gemmatimonas phototrophica
SRR24442555	87	833	S	                  Fibrobacter succinogenes
SRR24442555	8	456827	S	            Candidatus Cloacimonas acidaminovorans
SRR24442555	738	1679444	S	                  Akkermansia glycaniphila
SRR24442555	534	239935	S	                  Akkermansia muciniphila
SRR24442555	1249	2736	S	                  Verrucomicrobium spinosum
SRR24442555	388	1882831	S	                  Verrucomicrobium sp. GAS474
SRR24442555	599	1882749	S	                  Opitutus sp. GAS368
SRR24442555	585	107709	S	                  Opitutus terrae
SRR24442555	629	794903	S	                  Opitutaceae bacterium TAV5
SRR24442555	586	1838286	S	                  Lacunisphaera limnophila
SRR24442555	381	1796921	S	                  Ereboglobus luteus
SRR24442555	674	395922	S	                  Coraliomargarita akajimensis
SRR24442555	642	2026799	S	              Verrucomicrobia bacterium
SRR24442555	565	1637999	S	              Verrucomicrobia bacterium IMCC26134
SRR24442555	31	1704307	S	              Candidatus Xiphinematobacter sp. Idaho Grape
SRR24442555	17	591154	S	                  Methylacidiphilum fumariolicum
SRR24442555	1	511746	S	                  Methylacidiphilum infernorum
SRR24442555	473	1636152	S	                  Planctomyces sp. SH-PL62
SRR24442555	397	1632864	S	                  Planctomyces sp. SH-PL14
SRR24442555	608	1891926	S	                  Fuerstia marisgermanicae
SRR24442555	256	125	S	                  Pirellula staleyi
SRR24442555	224	119	S	                  Rubinisphaera brasiliensis
SRR24442555	140	265606	S	                  Rhodopirellula baltica
SRR24442555	118	120	S	                  Planctopirus limnophila
SRR24442555	60	1331910	S	                  Thermogutta terrifontis
SRR24442555	597	114	S	                  Gemmata obscuriglobus
SRR24442555	407	1630693	S	                  Gemmata sp. SH-PL17
SRR24442555	433	466153	S	                  Singulisphaera acidiphila
SRR24442555	397	1387353	S	                  Paludisphaera borealis
SRR24442555	90	128	S	                  Isosphaera pallida
